,Location,NFIA-Nuc_engagement
chr16_72013628_72013643,orientated upstream,1.255272505
chr2_46500033_46500048,orientated upstream,1.255272505
chr17_44164143_44164158,orientated upstream,1.255272505
chr3_186111753_186111768,orientated upstream,1.255272505
chr5_134140750_134140765,orientated downstream,1.255272505
chr19_51690883_51690898,orientated downstream,1.255272505
chr16_30113614_30113629,orientated downstream,1.255272505
chr5_124806597_124806612,orientated downstream,1.255272505
chr9_76631050_76631065,orientated downstream,1.255272505
chr22_20750711_20750726,orientated downstream,1.255272505
chr10_98415277_98415292,orientated downstream,1.255272505
chr18_62935719_62935734,orientated downstream,1.255272505
chr6_113643302_113643317,orientated downstream,1.255272505
chr1_54577804_54577819,orientated downstream,1.255272505
chr3_46889886_46889901,orientated downstream,1.255272505
chr17_78144475_78144490,orientated downstream,1.255272505
chr14_56216819_56216834,orientated downstream,1.255272505
chr6_157763520_157763535,orientated downstream,1.255272505
chr11_86988490_86988505,orientated downstream,1.255272505
chr6_5125272_5125287,orientated downstream,1.255272505
chr1_67367829_67367844,orientated downstream,1.255272505
chr17_49368618_49368633,orientated downstream,1.255272505
chr15_101658074_101658089,orientated downstream,1.255272505
chr7_39736111_39736126,orientated downstream,1.255272505
chrX_153380104_153380119,orientated downstream,1.255272505
chr12_113238440_113238455,orientated downstream,1.255272505
chr5_29972849_29972864,orientated downstream,1.255272505
chr4_4284975_4284990,orientated downstream,1.255272505
chrX_2918012_2918027,orientated downstream,1.255272505
chr10_96998635_96998650,orientated downstream,1.255272505
chr11_95338560_95338575,orientated downstream,1.255272505
chr2_111896730_111896745,orientated downstream,1.255272505
chr20_4064764_4064779,orientated downstream,1.255272505
chr2_202634640_202634655,orientated downstream,1.255272505
chr19_18480585_18480600,orientated downstream,1.255272505
chr6_34576755_34576770,orientated downstream,1.255272505
chr3_43960628_43960643,orientated downstream,1.255272505
chr4_14856115_14856130,orientated downstream,1.255272505
chr6_68778155_68778170,orientated downstream,1.255272505
chr14_33842487_33842502,orientated downstream,1.255272505
chr5_127068994_127069009,orientated downstream,1.255272505
chr15_60299843_60299858,orientated downstream,1.255272505
chr16_19281428_19281443,orientated downstream,1.255272505
chr7_108335488_108335503,orientated downstream,1.255272505
chr17_32915525_32915540,orientated downstream,1.255272505
chr6_151154632_151154647,orientated downstream,1.255272505
chr1_144490432_144490447,orientated downstream,1.255272505
chr17_17958334_17958349,orientated downstream,1.255272505
chr5_111384322_111384337,orientated downstream,1.255272505
chr19_53055814_53055829,orientated downstream,1.255272505
chr5_69271540_69271555,orientated downstream,1.255272505
chrX_123861248_123861263,orientated downstream,1.255272505
chr1_65114519_65114534,orientated downstream,1.255272505
chr1_157348714_157348729,orientated downstream,1.255272505
chr3_170806311_170806326,orientated downstream,1.255272505
chr7_106788853_106788868,orientated downstream,1.255272505
chr8_130042111_130042126,orientated downstream,1.255272505
chr1_115650165_115650180,orientated downstream,1.255272505
chr22_39574899_39574914,orientated downstream,1.255272505
chr6_150409845_150409860,orientated downstream,1.255272505
chr3_149235047_149235062,orientated downstream,1.255272505
chr1_236207285_236207300,orientated downstream,1.255272505
chr19_44989308_44989323,orientated downstream,1.255272505
chr1_42846956_42846971,orientated downstream,1.255272505
chr2_47222134_47222149,orientated downstream,1.255272505
chr3_154956346_154956361,orientated downstream,1.255272505
chr5_38781083_38781098,orientated downstream,1.255272505
chr1_9849788_9849803,orientated downstream,1.255272505
chr7_121561895_121561910,orientated downstream,1.255272505
chr9_124835361_124835376,orientated downstream,1.255272505
chr10_60679763_60679778,orientated downstream,1.255272505
chr11_7208581_7208596,orientated downstream,1.255272505
chr7_141837869_141837884,orientated downstream,1.255272505
chr17_29621883_29621898,orientated downstream,1.255272505
chr21_18716760_18716775,orientated downstream,1.255272505
chr3_139016868_139016883,orientated downstream,1.255272505
chr6_156848703_156848718,orientated downstream,1.255272505
chr10_68938314_68938329,orientated downstream,1.255272505
chr2_10136546_10136561,orientated downstream,1.255272505
chr8_11845689_11845704,orientated downstream,1.255272505
chr1_93447308_93447323,orientated downstream,1.255272505
chr2_12966040_12966055,orientated downstream,1.255272505
chr4_72566647_72566662,orientated downstream,1.255272505
chr1_168113110_168113125,orientated downstream,1.255272505
chr1_214587350_214587365,orientated downstream,1.255272505
chr1_93758924_93758939,orientated downstream,1.255272505
chr15_66765974_66765989,orientated downstream,1.255272505
chr15_67232817_67232832,orientated downstream,1.255272505
chr21_35120980_35120995,orientated downstream,1.255272505
chr4_37640078_37640093,orientated downstream,1.255272505
chr4_88603153_88603168,orientated downstream,1.255272505
chr6_14155751_14155766,orientated downstream,1.255272505
chr8_105408785_105408800,orientated downstream,1.255272505
chrX_45164168_45164183,orientated downstream,1.255272505
chr7_107142637_107142652,orientated downstream,1.255272505
chr5_96807461_96807476,orientated downstream,1.255272505
chr6_6230618_6230633,orientated downstream,1.255272505
chr2_70103726_70103741,orientated downstream,1.255272505
chr1_191541936_191541951,orientated downstream,1.255272505
chr15_91021976_91021991,orientated downstream,1.255272505
chr16_50281165_50281180,orientated downstream,1.255272505
chr6_56649230_56649245,orientated downstream,1.255272505
chr16_50822028_50822043,orientated downstream,1.255272505
chr2_152223516_152223531,orientated downstream,1.255272505
chr6_6333691_6333706,orientated downstream,1.255272505
chr10_75071283_75071298,orientated downstream,1.255272505
chr2_24928586_24928601,orientated downstream,1.255272505
chr22_20510620_20510635,orientated downstream,1.255272505
chr8_140479973_140479988,orientated downstream,1.255272505
chr8_28686514_28686529,orientated downstream,1.255272505
chr1_223403363_223403378,orientated downstream,1.255272505
chr12_29958019_29958034,orientated downstream,1.255272505
chr12_33433172_33433187,orientated downstream,1.255272505
chr19_35214103_35214118,orientated downstream,1.255272505
chr9_128442329_128442344,orientated downstream,1.255272505
chr11_61949569_61949584,orientated downstream,1.255272505
chr15_73995317_73995332,orientated downstream,1.255272505
chr3_9399444_9399459,orientated downstream,1.255272505
chr6_2257553_2257568,orientated downstream,1.255272505
chr1_21924542_21924557,orientated downstream,1.255272505
chr11_5597164_5597179,orientated downstream,1.255272505
chr11_9665067_9665082,orientated downstream,1.255272505
chr2_27074956_27074971,orientated downstream,1.255272505
chr22_29079447_29079462,orientated downstream,1.255272505
chr4_159273267_159273282,orientated downstream,1.255272505
chr9_97640490_97640505,orientated downstream,1.255272505
chr11_46408770_46408785,orientated downstream,1.255272505
chr11_6647572_6647587,orientated downstream,1.255272505
chr17_57098199_57098214,orientated downstream,1.255272505
chr10_102815593_102815608,orientated downstream,1.255272505
chr10_55474441_55474456,orientated downstream,1.255272505
chr2_183186049_183186064,orientated downstream,1.255272505
chr2_9740579_9740594,orientated downstream,1.255272505
chr7_100463857_100463872,orientated downstream,1.255272505
chr8_132982671_132982686,orientated downstream,1.255272505
chr1_182303793_182303808,orientated downstream,1.255272505
chr20_53599577_53599592,orientated downstream,1.255272505
chr3_138209119_138209134,orientated downstream,1.255272505
chr5_53502173_53502188,orientated downstream,1.255272505
chr7_1126295_1126310,orientated downstream,1.255272505
chr9_33885554_33885569,orientated downstream,1.255272505
chr1_112044935_112044950,orientated downstream,1.255272505
chr1_149728591_149728606,orientated downstream,1.255272505
chrX_102740053_102740068,orientated downstream,1.255272505
chr1_205226529_205226544,orientated downstream,1.255272505
chr19_9055574_9055589,orientated downstream,1.255272505
chr3_183630496_183630511,orientated downstream,1.255272505
chr5_178234546_178234561,orientated downstream,1.255272505
chr5_2018528_2018543,orientated downstream,1.255272505
chr7_75695216_75695231,orientated downstream,1.255272505
chr8_123024348_123024363,orientated downstream,1.255272505
chr1_10640437_10640452,orientated downstream,1.255272505
chr12_113108459_113108474,orientated downstream,1.255272505
chr14_69739425_69739440,orientated downstream,1.255272505
chr3_108153655_108153670,orientated downstream,1.255272505
chr4_123603431_123603446,orientated downstream,1.255272505
chr4_38365932_38365947,orientated downstream,1.255272505
chr1_22023101_22023116,orientated downstream,1.255272505
chr1_75583726_75583741,orientated downstream,1.255272505
chr10_73887855_73887870,orientated downstream,1.255272505
chr11_44070055_44070070,orientated downstream,1.255272505
chr15_57575517_57575532,orientated downstream,1.255272505
chr16_72646828_72646843,orientated downstream,1.255272505
chr2_219125888_219125903,orientated downstream,1.255272505
chr2_41606104_41606119,orientated downstream,1.255272505
chr20_38326103_38326118,orientated downstream,1.255272505
chr9_96643312_96643327,orientated downstream,1.255272505
chr1_154965330_154965345,orientated downstream,1.255272505
chr10_103787418_103787433,orientated downstream,1.255272505
chr10_21604847_21604862,orientated downstream,1.255272505
chr10_50275770_50275785,orientated downstream,1.255272505
chr10_60350896_60350911,orientated downstream,1.255272505
chr11_45882029_45882044,orientated downstream,1.255272505
chr17_30170782_30170797,orientated downstream,1.255272505
chr19_11279600_11279615,orientated downstream,1.255272505
chr19_17230062_17230077,orientated downstream,1.255272505
chr2_204344320_204344335,orientated downstream,1.255272505
chr2_43176642_43176657,orientated downstream,1.255272505
chr20_446123_446138,orientated downstream,1.255272505
chr7_139382674_139382689,orientated downstream,1.255272505
chr9_19480070_19480085,orientated downstream,1.255272505
chr17_81045547_81045562,orientated downstream,1.255272505
chr4_108655402_108655417,orientated downstream,1.255272505
chr5_132112520_132112535,orientated downstream,1.255272505
chr6_34176943_34176958,orientated downstream,1.255272505
chr7_105887747_105887762,orientated downstream,1.255272505
chr1_17490910_17490925,orientated downstream,1.255272505
chr11_745584_745599,orientated downstream,1.255272505
chr3_9864812_9864827,orientated downstream,1.255272505
chrX_41480829_41480844,orientated downstream,1.255272505
chr11_113167773_113167788,orientated downstream,1.255272505
chr16_56296143_56296158,orientated downstream,1.255272505
chr16_72013628_72013643,orientated downstream,1.255272505
chr17_74443400_74443415,orientated downstream,1.255272505
chr3_45803451_45803466,orientated downstream,1.255272505
chr1_42846825_42846840,orientated downstream,1.255272505
chr17_31362900_31362915,orientated downstream,1.255272505
chr17_81418341_81418356,orientated downstream,1.255272505
chr5_136622869_136622884,orientated downstream,1.255272505
chr7_153390679_153390694,orientated downstream,1.255272505
chr9_3854603_3854618,orientated downstream,1.255272505
chr1_175591244_175591259,orientated downstream,1.255272505
chr11_73294791_73294806,orientated downstream,1.255272505
chr12_51483628_51483643,orientated downstream,1.255272505
chr13_91795508_91795523,orientated downstream,1.255272505
chr18_9737970_9737985,orientated downstream,1.255272505
chr19_7483314_7483329,orientated downstream,1.255272505
chr4_128649345_128649360,orientated downstream,1.255272505
chr5_113024489_113024504,orientated downstream,1.255272505
chr1_235092211_235092226,orientated downstream,1.255272505
chr17_17323942_17323957,orientated downstream,1.255272505
chr4_165470190_165470205,orientated downstream,1.255272505
chr5_148192558_148192573,orientated downstream,1.255272505
chr6_154848788_154848803,orientated downstream,1.255272505
chr9_137612575_137612590,orientated downstream,1.255272505
chr9_76370873_76370888,orientated downstream,1.255272505
chr3_136914708_136914723,orientated downstream,1.255272505
chr5_31638483_31638498,orientated downstream,1.255272505
chr8_80366913_80366928,orientated downstream,1.255272505
chr11_64081455_64081470,orientated downstream,1.255272505
chr20_33172983_33172998,orientated downstream,1.255272505
chr20_33638912_33638927,orientated downstream,1.255272505
chr7_140626726_140626741,orientated downstream,1.255272505
chr1_25799761_25799776,orientated downstream,1.255272505
chr5_135942390_135942405,orientated downstream,1.255272505
chr6_41749370_41749385,orientated downstream,1.255272505
chr9_128735540_128735555,orientated downstream,1.255272505
chr9_65446690_65446705,orientated downstream,1.255272505
chr8_30141802_30141817,orientated upstream,1.278753601
chr1_61253594_61253609,orientated upstream,1.278753601
chr19_8209011_8209026,orientated upstream,1.278753601
chr10_31952126_31952141,orientated upstream,1.278753601
chr20_45373985_45374000,orientated upstream,1.278753601
chr12_46450625_46450640,orientated upstream,1.278753601
chr11_126285030_126285045,orientated upstream,1.278753601
chr22_36659922_36659937,orientated upstream,1.278753601
chr13_46120239_46120254,orientated upstream,1.278753601
chr19_35166626_35166641,orientated upstream,1.278753601
chr5_54738268_54738283,orientated upstream,1.278753601
chrX_107732095_107732110,orientated upstream,1.278753601
chr16_84947154_84947169,orientated upstream,1.278753601
chr20_44534159_44534174,orientated upstream,1.278753601
chr3_128865495_128865510,orientated upstream,1.278753601
chr3_197151751_197151766,orientated upstream,1.278753601
chr20_32270767_32270782,orientated upstream,1.278753601
chr12_124512803_124512818,orientated upstream,1.278753601
chr11_71765166_71765181,orientated upstream,1.278753601
chr15_64146967_64146982,orientated upstream,1.278753601
chr5_132103496_132103511,orientated upstream,1.278753601
chr1_245901791_245901806,orientated upstream,1.278753601
chr10_11898358_11898373,orientated upstream,1.278753601
chr6_21914285_21914300,orientated upstream,1.278753601
chr15_85008601_85008616,orientated upstream,1.278753601
chr16_53217064_53217079,orientated upstream,1.278753601
chr20_3666415_3666430,orientated upstream,1.278753601
chr12_121771764_121771779,orientated upstream,1.278753601
chr15_66842047_66842062,orientated upstream,1.278753601
chr7_43034696_43034711,orientated upstream,1.278753601
chr10_48504734_48504749,orientated upstream,1.278753601
chr12_104598949_104598964,orientated upstream,1.278753601
chr7_150368175_150368190,orientated upstream,1.278753601
chr5_10262591_10262606,orientated upstream,1.278753601
chr10_29132082_29132097,orientated upstream,1.278753601
chr9_37996622_37996637,orientated upstream,1.278753601
chr7_128479261_128479276,orientated upstream,1.278753601
chr22_20960263_20960278,orientated upstream,1.278753601
chr1_118050282_118050297,orientated upstream,1.278753601
chr1_61079482_61079497,orientated upstream,1.278753601
chr1_203610259_203610274,orientated upstream,1.278753601
chr1_40232577_40232592,orientated upstream,1.278753601
chr7_99409997_99410012,orientated upstream,1.278753601
chr10_101062534_101062549,orientated upstream,1.278753601
chr1_61446667_61446682,orientated upstream,1.278753601
chr16_81495562_81495577,orientated upstream,1.278753601
chr20_53040869_53040884,orientated upstream,1.278753601
chr5_72922073_72922088,orientated upstream,1.278753601
chr8_56977791_56977806,orientated upstream,1.278753601
chr10_13701787_13701802,orientated upstream,1.278753601
chr1_185051244_185051259,orientated upstream,1.278753601
chr11_85643447_85643462,orientated upstream,1.278753601
chr2_47356633_47356648,orientated upstream,1.278753601
chr21_35284430_35284445,orientated upstream,1.278753601
chr22_20013448_20013463,orientated upstream,1.278753601
chr5_151456715_151456730,orientated upstream,1.278753601
chr11_96156060_96156075,orientated upstream,1.278753601
chr5_54093282_54093297,orientated upstream,1.278753601
chr6_1171025_1171040,orientated upstream,1.278753601
chr5_121503663_121503678,orientated upstream,1.278753601
chr8_86530364_86530379,orientated upstream,1.278753601
chr7_44996890_44996905,orientated upstream,1.278753601
chr6_43829657_43829672,orientated upstream,1.278753601
chr6_6125684_6125699,orientated upstream,1.278753601
chr8_127734720_127734735,orientated upstream,1.278753601
chr1_226325347_226325362,orientated upstream,1.278753601
chr5_68221678_68221693,orientated upstream,1.278753601
chr16_75461749_75461764,orientated upstream,1.278753601
chr2_61792166_61792181,orientated upstream,1.278753601
chr5_132301141_132301156,orientated upstream,1.278753601
chr1_46018011_46018026,orientated upstream,1.278753601
chr6_18086137_18086152,orientated upstream,1.278753601
chr7_129793742_129793757,orientated upstream,1.278753601
chr8_100433944_100433959,orientated upstream,1.278753601
chr11_116062588_116062603,orientated upstream,1.278753601
chr11_95145852_95145867,orientated upstream,1.278753601
chr6_24454662_24454677,orientated upstream,1.278753601
chr1_34898632_34898647,orientated upstream,1.278753601
chr6_6519229_6519244,orientated upstream,1.278753601
chr9_129483611_129483626,orientated upstream,1.278753601
chr3_14345678_14345693,orientated upstream,1.278753601
chr1_214660389_214660404,orientated upstream,1.278753601
chr3_4504901_4504916,orientated upstream,1.278753601
chr11_83166657_83166672,orientated upstream,1.278753601
chr15_74777147_74777162,orientated upstream,1.278753601
chr3_49345763_49345778,orientated upstream,1.278753601
chr8_10819306_10819321,orientated upstream,1.278753601
chr9_70412999_70413014,orientated upstream,1.278753601
chr1_172727449_172727464,orientated upstream,1.278753601
chr1_44705675_44705690,orientated upstream,1.278753601
chr2_46464102_46464117,orientated upstream,1.278753601
chr3_15386461_15386476,orientated upstream,1.278753601
chr3_50631126_50631141,orientated upstream,1.278753601
chr8_38497484_38497499,orientated upstream,1.278753601
chr11_89829403_89829418,orientated upstream,1.278753601
chr12_11853331_11853346,orientated upstream,1.278753601
chr16_10922010_10922025,orientated upstream,1.278753601
chr2_174312759_174312774,orientated upstream,1.278753601
chr8_31056236_31056251,orientated upstream,1.278753601
chrX_121028604_121028619,orientated upstream,1.278753601
chr4_186216907_186216922,orientated upstream,1.278753601
chr5_69161835_69161850,orientated upstream,1.278753601
chr6_129844203_129844218,orientated upstream,1.278753601
chr9_111731279_111731294,orientated upstream,1.278753601
chr1_59157794_59157809,orientated upstream,1.278753601
chr16_58120162_58120177,orientated upstream,1.278753601
chr3_14352860_14352875,orientated upstream,1.278753601
chr8_24908008_24908023,orientated upstream,1.278753601
chr1_121373327_121373342,orientated upstream,1.278753601
chr15_77625558_77625573,orientated upstream,1.278753601
chr3_9488416_9488431,orientated upstream,1.278753601
chr11_119108991_119109006,orientated upstream,1.278753601
chr14_65436564_65436579,orientated upstream,1.278753601
chr15_35206221_35206236,orientated upstream,1.278753601
chr19_17216211_17216226,orientated upstream,1.278753601
chr9_133138156_133138171,orientated upstream,1.278753601
chr12_110626155_110626170,orientated upstream,1.278753601
chr15_63324408_63324423,orientated upstream,1.278753601
chr7_64619041_64619056,orientated upstream,1.278753601
chr9_125428573_125428588,orientated upstream,1.278753601
chr1_183689845_183689860,orientated upstream,1.278753601
chr21_14737639_14737654,orientated upstream,1.278753601
chr22_21974294_21974309,orientated upstream,1.278753601
chr3_46885796_46885811,orientated upstream,1.278753601
chr9_136786833_136786848,orientated upstream,1.278753601
chr11_75347818_75347833,orientated upstream,1.278753601
chr12_70927548_70927563,orientated upstream,1.278753601
chr15_96053402_96053417,orientated upstream,1.278753601
chr20_35397451_35397466,orientated upstream,1.278753601
chr10_74792908_74792923,orientated upstream,1.278753601
chr4_141913070_141913085,orientated downstream,1.278753601
chr6_166330796_166330811,orientated downstream,1.278753601
chr17_601697_601712,orientated downstream,1.278753601
chr19_4375313_4375328,orientated downstream,1.278753601
chr1_39127680_39127695,orientated downstream,1.278753601
chr17_82611773_82611788,orientated downstream,1.278753601
chr18_48902144_48902159,orientated downstream,1.278753601
chr14_103078474_103078489,orientated downstream,1.278753601
chr2_47512721_47512736,orientated downstream,1.278753601
chr2_216773221_216773236,orientated downstream,1.278753601
chr10_124649009_124649024,orientated downstream,1.278753601
chr3_58899731_58899746,orientated downstream,1.278753601
chr2_121697254_121697269,orientated downstream,1.278753601
chr10_30818146_30818161,orientated downstream,1.278753601
chr11_58179813_58179828,orientated downstream,1.278753601
chr19_39891748_39891763,orientated downstream,1.278753601
chr10_103146345_103146360,orientated downstream,1.278753601
chrX_153382354_153382369,orientated downstream,1.278753601
chr19_13172502_13172517,orientated downstream,1.278753601
chr6_115838952_115838967,orientated downstream,1.278753601
chr11_57304417_57304432,orientated downstream,1.278753601
chr11_10297921_10297936,orientated downstream,1.278753601
chr5_180085295_180085310,orientated downstream,1.278753601
chr12_122072799_122072814,orientated downstream,1.278753601
chr5_128198054_128198069,orientated downstream,1.278753601
chr5_145944023_145944038,orientated downstream,1.278753601
chr15_72231558_72231573,orientated downstream,1.278753601
chr17_7440296_7440311,orientated downstream,1.278753601
chr15_34985363_34985378,orientated downstream,1.278753601
chr12_56326634_56326649,orientated downstream,1.278753601
chr2_26407719_26407734,orientated downstream,1.278753601
chr7_36297022_36297037,orientated downstream,1.278753601
chr5_78888967_78888982,orientated downstream,1.278753601
chr1_35931798_35931813,orientated downstream,1.278753601
chr10_45487927_45487942,orientated downstream,1.278753601
chr17_33004930_33004945,orientated downstream,1.278753601
chr2_111523227_111523242,orientated downstream,1.278753601
chr1_211558029_211558044,orientated downstream,1.278753601
chr1_51072231_51072246,orientated downstream,1.278753601
chr10_64574638_64574653,orientated downstream,1.278753601
chr2_55097323_55097338,orientated downstream,1.278753601
chr6_118502340_118502355,orientated downstream,1.278753601
chr12_57840962_57840977,orientated downstream,1.278753601
chrX_44946924_44946939,orientated downstream,1.278753601
chr13_97191833_97191848,orientated downstream,1.278753601
chr2_86274959_86274974,orientated downstream,1.278753601
chr22_20135442_20135457,orientated downstream,1.278753601
chr5_386528_386543,orientated downstream,1.278753601
chr11_107855110_107855125,orientated downstream,1.278753601
chr12_120093705_120093720,orientated downstream,1.278753601
chr3_156516522_156516537,orientated downstream,1.278753601
chrX_154541976_154541991,orientated downstream,1.278753601
chr1_25006972_25006987,orientated downstream,1.278753601
chr11_118623550_118623565,orientated downstream,1.278753601
chr11_76103024_76103039,orientated downstream,1.278753601
chr3_186381627_186381642,orientated downstream,1.278753601
chr2_121135635_121135650,orientated downstream,1.278753601
chr22_19823241_19823256,orientated downstream,1.278753601
chr3_155233386_155233401,orientated downstream,1.278753601
chr11_5575341_5575356,orientated downstream,1.278753601
chr13_38008827_38008842,orientated downstream,1.278753601
chr17_51118446_51118461,orientated downstream,1.278753601
chr19_11189883_11189898,orientated downstream,1.278753601
chr1_167162904_167162919,orientated downstream,1.278753601
chr16_58378111_58378126,orientated downstream,1.278753601
chr17_40304036_40304051,orientated downstream,1.278753601
chr4_95087871_95087886,orientated downstream,1.278753601
chr6_134714758_134714773,orientated downstream,1.278753601
chr1_42887082_42887097,orientated downstream,1.278753601
chr12_32653975_32653990,orientated downstream,1.278753601
chr12_93319208_93319223,orientated downstream,1.278753601
chr18_26461647_26461662,orientated downstream,1.278753601
chr20_52962377_52962392,orientated downstream,1.278753601
chr7_130364630_130364645,orientated downstream,1.278753601
chr9_121500118_121500133,orientated downstream,1.278753601
chr3_14391123_14391138,orientated downstream,1.278753601
chr10_28261761_28261776,orientated downstream,1.278753601
chr15_34802992_34803007,orientated downstream,1.278753601
chr17_39598215_39598230,orientated downstream,1.278753601
chr3_112856790_112856805,orientated downstream,1.278753601
chr16_10922010_10922025,orientated downstream,1.278753601
chr19_51129004_51129019,orientated downstream,1.278753601
chr8_107274263_107274278,orientated downstream,1.278753601
chr9_99023954_99023969,orientated downstream,1.278753601
chr1_1843009_1843024,orientated downstream,1.278753601
chr10_15487595_15487610,orientated downstream,1.278753601
chr1_173500323_173500338,orientated downstream,1.278753601
chr2_175418374_175418389,orientated downstream,1.278753601
chr6_57032166_57032181,orientated downstream,1.278753601
chr1_145140964_145140979,orientated downstream,1.278753601
chr1_151215397_151215412,orientated downstream,1.278753601
chr1_58895299_58895314,orientated downstream,1.278753601
chr11_100632933_100632948,orientated downstream,1.278753601
chr11_38282921_38282936,orientated downstream,1.278753601
chr15_84919469_84919484,orientated downstream,1.278753601
chr19_17335687_17335702,orientated downstream,1.278753601
chr2_96374468_96374483,orientated downstream,1.278753601
chr22_37400965_37400980,orientated downstream,1.278753601
chr4_168978499_168978514,orientated downstream,1.278753601
chr7_12304456_12304471,orientated downstream,1.278753601
chr1_155102449_155102464,orientated downstream,1.278753601
chr1_225462703_225462718,orientated downstream,1.278753601
chr10_75104677_75104692,orientated downstream,1.278753601
chr11_119108991_119109006,orientated downstream,1.278753601
chr12_7989812_7989827,orientated downstream,1.278753601
chr12_91553471_91553486,orientated downstream,1.278753601
chr7_148855178_148855193,orientated downstream,1.278753601
chr1_229221697_229221712,orientated downstream,1.278753601
chr2_158202816_158202831,orientated downstream,1.278753601
chr20_62465167_62465182,orientated downstream,1.278753601
chr5_175542879_175542894,orientated downstream,1.278753601
chr6_145502613_145502628,orientated downstream,1.278753601
chr10_24569969_24569984,orientated downstream,1.278753601
chr10_24708103_24708118,orientated downstream,1.278753601
chr11_107882646_107882661,orientated downstream,1.278753601
chr16_3488607_3488622,orientated downstream,1.278753601
chr16_8375400_8375415,orientated downstream,1.278753601
chr17_50957049_50957064,orientated downstream,1.278753601
chr2_68619273_68619288,orientated downstream,1.278753601
chr2_98039609_98039624,orientated downstream,1.278753601
chr3_53254540_53254555,orientated downstream,1.278753601
chr7_133310683_133310698,orientated downstream,1.278753601
chr9_13269826_13269841,orientated downstream,1.278753601
chr9_136413107_136413122,orientated downstream,1.278753601
chr11_44270980_44270995,orientated downstream,1.278753601
chr13_32047278_32047293,orientated downstream,1.278753601
chr1_91652012_91652027,orientated downstream,1.278753601
chr16_53864038_53864053,orientated downstream,1.278753601
chr16_67509203_67509218,orientated downstream,1.278753601
chr17_55812721_55812736,orientated downstream,1.278753601
chr6_109450996_109451011,orientated downstream,1.278753601
chr6_145736445_145736460,orientated downstream,1.278753601
chr8_6417416_6417431,orientated downstream,1.278753601
chr11_278225_278240,orientated downstream,1.278753601
chr2_159551404_159551419,orientated downstream,1.278753601
chr2_85416160_85416175,orientated downstream,1.278753601
chr20_34191208_34191223,orientated downstream,1.278753601
chr6_17865452_17865467,orientated downstream,1.278753601
chr1_37394755_37394770,orientated downstream,1.278753601
chr12_125223064_125223079,orientated downstream,1.278753601
chr13_26482512_26482527,orientated downstream,1.278753601
chr17_49251475_49251490,orientated downstream,1.278753601
chr2_70212519_70212534,orientated downstream,1.278753601
chr2_70293475_70293490,orientated downstream,1.278753601
chr6_33643073_33643088,orientated downstream,1.278753601
chr7_5693148_5693163,orientated downstream,1.278753601
chrX_114339071_114339086,orientated downstream,1.278753601
chr1_21956904_21956919,orientated downstream,1.278753601
chr12_107091470_107091485,orientated downstream,1.278753601
chr15_78243775_78243790,orientated downstream,1.278753601
chr2_459346_459361,orientated downstream,1.278753601
chr6_40341151_40341166,orientated downstream,1.278753601
chr1_169488471_169488486,orientated downstream,1.278753601
chr12_2921205_2921220,orientated downstream,1.278753601
chr2_46500033_46500048,orientated downstream,1.278753601
chr3_194537537_194537552,orientated downstream,1.278753601
chr7_106929846_106929861,orientated downstream,1.278753601
chr10_12345533_12345548,orientated downstream,1.278753601
chr11_3737562_3737577,orientated downstream,1.278753601
chr12_50274254_50274269,orientated downstream,1.278753601
chr14_90453496_90453511,orientated downstream,1.278753601
chr16_85466198_85466213,orientated downstream,1.278753601
chr17_47880272_47880287,orientated downstream,1.278753601
chr3_37987510_37987525,orientated downstream,1.278753601
chr4_70693013_70693028,orientated downstream,1.278753601
chr5_54152900_54152915,orientated downstream,1.278753601
chr15_67854413_67854428,orientated downstream,1.278753601
chr19_10636469_10636484,orientated downstream,1.278753601
chr6_27392823_27392838,orientated downstream,1.278753601
chr6_43396031_43396046,orientated downstream,1.278753601
chr15_41589212_41589227,orientated downstream,1.278753601
chr16_84765807_84765822,orientated downstream,1.278753601
chr6_96472488_96472503,orientated downstream,1.278753601
chr7_99536585_99536600,orientated downstream,1.278753601
chr8_27350331_27350346,orientated downstream,1.278753601
chr11_13031024_13031039,orientated downstream,1.278753601
chr2_148866286_148866301,orientated downstream,1.278753601
chr1_100542496_100542511,orientated downstream,1.278753601
chr11_10006076_10006091,orientated downstream,1.278753601
chr12_101620408_101620423,orientated downstream,1.278753601
chr12_91552073_91552088,orientated downstream,1.278753601
chr15_64784026_64784041,orientated downstream,1.278753601
chr18_30404614_30404629,orientated downstream,1.278753601
chr19_8641422_8641437,orientated downstream,1.278753601
chr2_144529182_144529197,orientated downstream,1.278753601
chr21_39251530_39251545,orientated downstream,1.278753601
chr1_155871484_155871499,orientated downstream,1.278753601
chr1_16033436_16033451,orientated downstream,1.278753601
chr12_105952182_105952197,orientated downstream,1.278753601
chr2_158138448_158138463,orientated downstream,1.278753601
chr7_26141957_26141972,orientated downstream,1.278753601
chr9_129752058_129752073,orientated downstream,1.278753601
chr1_168466306_168466321,orientated upstream,1.301029996
chr7_128523444_128523459,orientated upstream,1.301029996
chr6_34190292_34190307,orientated upstream,1.301029996
chr2_168798656_168798671,orientated upstream,1.301029996
chr15_67884668_67884683,orientated upstream,1.301029996
chr7_74994214_74994229,orientated upstream,1.301029996
chr2_168521473_168521488,orientated upstream,1.301029996
chr18_57051720_57051735,orientated upstream,1.301029996
chr14_55547458_55547473,orientated upstream,1.301029996
