	K562_NFIA_BX_rep1_hg38_NFIA-d95_REORIENT-Random_SORT-Occupancy_150bp_5read1-MIN100_NCIS_sense.cdt	K562_NFIA_BX_rep1_hg38_NFIA-d95_REORIENT-Random_SORT-Occupancy_150bp_5read1-MIN100_NCIS_anti.cdt
chr7_127396413_127396428	7.475046289886338	5.98003703190907
chr7_130154576_130154591	2.990018515954535	7.475046289886338
chr7_132430205_132430220	5.98003703190907	4.485027773931803
chr7_142745434_142745449	1.4950092579772676	4.485027773931803
chr7_148776785_148776800	11.96007406381814	4.485027773931803
chr7_151048165_151048180	4.485027773931803	13.455083321795408
chr7_152270669_152270684	0.0	1.4950092579772676
chr7_152579259_152579274	8.970055547863605	2.990018515954535
chr7_35374717_35374732	2.990018515954535	1.4950092579772676
chr7_36115628_36115643	0.0	1.4950092579772676
chr7_43972233_43972248	8.970055547863605	7.475046289886338
chr7_51198818_51198833	0.0	0.0
chr7_71229460_71229475	7.475046289886338	2.990018515954535
chr7_72556920_72556935	4.485027773931803	2.990018515954535
chr7_87747454_87747469	0.0	5.98003703190907
chr8_11760109_11760124	10.465064805840873	7.475046289886338
chr8_128917385_128917400	2.990018515954535	0.0
chr8_133049531_133049546	1.4950092579772676	4.485027773931803
chr8_140792260_140792275	5.98003703190907	1.4950092579772676
chr8_144521052_144521067	7.475046289886338	2.990018515954535
chr8_48521106_48521121	5.98003703190907	2.990018515954535
chr8_53882369_53882384	2.990018515954535	5.98003703190907
chr8_80366913_80366928	5.98003703190907	0.0
chr8_80615237_80615252	1.4950092579772676	4.485027773931803
chr8_92072612_92072627	7.475046289886338	5.98003703190907
chr9_1009306_1009321	1.4950092579772676	5.98003703190907
chr9_112348675_112348690	8.970055547863605	1.4950092579772676
chr9_113584530_113584545	1.4950092579772676	0.0
chr9_114072322_114072337	8.970055547863605	2.990018515954535
chr9_120668573_120668588	11.96007406381814	8.970055547863605
chr9_127972187_127972202	2.990018515954535	8.970055547863605
chr9_128495423_128495438	2.990018515954535	4.485027773931803
chr9_130198030_130198045	7.475046289886338	10.465064805840873
chr9_134125888_134125903	13.455083321795408	1.4950092579772676
chr9_135344074_135344089	10.465064805840873	2.990018515954535
chr9_137266363_137266378	1.4950092579772676	0.0
chr9_2355725_2355740	2.990018515954535	0.0
chr9_38473607_38473622	1.4950092579772676	0.0
chr9_41624585_41624600	4.485027773931803	8.970055547863605
chr9_4547164_4547179	7.475046289886338	5.98003703190907
chr9_4555506_4555521	4.485027773931803	4.485027773931803
chr9_6601350_6601365	5.98003703190907	1.4950092579772676
chr9_70830821_70830836	2.990018515954535	1.4950092579772676
chr9_88808418_88808433	8.970055547863605	11.96007406381814
chr9_97571906_97571921	5.98003703190907	2.990018515954535
chrX_150615533_150615548	2.990018515954535	1.4950092579772676
chrX_151356086_151356101	0.0	0.0
chrX_151970250_151970265	19.435120353704477	4.485027773931803
chrX_22022702_22022717	0.0	1.4950092579772676
chrX_50157938_50157953	1.4950092579772676	5.98003703190907
chrX_55026056_55026071	5.98003703190907	0.0
chrX_68556214_68556229	5.98003703190907	4.485027773931803
chr1_100542496_100542511	7.475046289886338	2.990018515954535
chr1_110620516_110620531	10.465064805840873	4.485027773931803
chr1_11729677_11729692	2.990018515954535	14.950092579772676
chr1_117820815_117820830	5.98003703190907	2.990018515954535
chr1_117821849_117821864	5.98003703190907	4.485027773931803
chr1_118111604_118111619	0.0	2.990018515954535
chr1_119767746_119767761	5.98003703190907	2.990018515954535
chr1_12770142_12770157	2.990018515954535	2.990018515954535
chr1_145434782_145434797	14.950092579772676	2.990018515954535
chr1_147613676_147613691	1.4950092579772676	0.0
chr1_154179056_154179071	7.475046289886338	2.990018515954535
chr1_156478065_156478080	13.455083321795408	5.98003703190907
chr1_156739123_156739138	11.96007406381814	5.98003703190907
chr1_160857120_160857135	2.990018515954535	0.0
chr1_166033225_166033240	2.990018515954535	8.970055547863605
chr1_169168208_169168223	5.98003703190907	8.970055547863605
chr1_16967508_16967523	8.970055547863605	2.990018515954535
chr1_171489447_171489462	14.950092579772676	1.4950092579772676
chr1_180601813_180601828	4.485027773931803	5.98003703190907
chr1_19534496_19534511	1.4950092579772676	4.485027773931803
chr1_1960143_1960158	5.98003703190907	1.4950092579772676
chr1_203272226_203272241	10.465064805840873	8.970055547863605
chr1_205317756_205317771	4.485027773931803	0.0
chr1_206846653_206846668	8.970055547863605	2.990018515954535
chr1_208203241_208203256	2.990018515954535	4.485027773931803
chr1_212965209_212965224	1.4950092579772676	2.990018515954535
chr1_21875036_21875051	4.485027773931803	5.98003703190907
chr1_220432114_220432129	2.990018515954535	4.485027773931803
chr1_226563168_226563183	11.96007406381814	20.93012961168175
chr1_226656991_226657006	5.98003703190907	0.0
chr1_226706885_226706900	11.96007406381814	8.970055547863605
chr1_234917621_234917636	1.4950092579772676	8.970055547863605
chr1_23981710_23981725	10.465064805840873	5.98003703190907
chr1_24914164_24914179	4.485027773931803	4.485027773931803
chr1_35654227_35654242	5.98003703190907	2.990018515954535
chr1_38056147_38056162	2.990018515954535	17.94011109572721
chr1_39623286_39623301	2.990018515954535	5.98003703190907
chr1_41433124_41433139	17.94011109572721	2.990018515954535
chr1_43225435_43225450	2.990018515954535	7.475046289886338
chr1_45375819_45375834	4.485027773931803	2.990018515954535
chr1_53682086_53682101	4.485027773931803	17.94011109572721
chr1_5913254_5913269	7.475046289886338	2.990018515954535
chr1_7469623_7469638	14.950092579772676	0.0
chr1_85200903_85200918	0.0	1.4950092579772676
chr1_92272094_92272109	4.485027773931803	2.990018515954535
chr10_103284321_103284336	4.485027773931803	7.475046289886338
chr10_10728536_10728551	11.96007406381814	1.4950092579772676
chr10_110525034_110525049	0.0	1.4950092579772676
chr10_112256636_112256651	0.0	0.0
chr10_117153163_117153178	5.98003703190907	0.0
chr10_118835918_118835933	8.970055547863605	1.4950092579772676
chr10_17344363_17344378	5.98003703190907	0.0
chr10_21437906_21437921	5.98003703190907	5.98003703190907
chr10_34608082_34608097	0.0	0.0
chr10_35267572_35267587	1.4950092579772676	2.990018515954535
chr10_3783830_3783845	8.970055547863605	11.96007406381814
chr10_48404729_48404744	4.485027773931803	0.0
chr10_50684443_50684458	37.37523144943168	13.455083321795408
chr10_58159022_58159037	5.98003703190907	1.4950092579772676
chr10_64896343_64896358	4.485027773931803	2.990018515954535
chr10_70561242_70561257	4.485027773931803	0.0
chr10_70681044_70681059	13.455083321795408	1.4950092579772676
chr10_73830430_73830445	5.98003703190907	5.98003703190907
chr10_74792908_74792923	29.90018515954535	2.990018515954535
chr11_10006076_10006091	10.465064805840873	17.94011109572721
chr11_112271105_112271120	4.485027773931803	2.990018515954535
chr11_118640485_118640500	4.485027773931803	8.970055547863605
chr11_119213655_119213670	0.0	5.98003703190907
chr11_124677957_124677972	0.0	1.4950092579772676
chr11_1991300_1991315	1.4950092579772676	1.4950092579772676
chr11_25746065_25746080	16.445101837749945	5.98003703190907
chr11_2687822_2687837	2.990018515954535	1.4950092579772676
chr11_30344686_30344701	1.4950092579772676	7.475046289886338
chr11_59536733_59536748	1.4950092579772676	10.465064805840873
chr11_61132782_61132797	7.475046289886338	1.4950092579772676
chr11_64081455_64081470	14.950092579772676	10.465064805840873
chr11_6600058_6600073	14.950092579772676	4.485027773931803
chr11_67385225_67385240	0.0	0.0
chr11_69263834_69263849	0.0	1.4950092579772676
chr11_76291786_76291801	4.485027773931803	2.990018515954535
chr11_95882789_95882804	7.475046289886338	8.970055547863605
chr11_97797117_97797132	4.485027773931803	11.96007406381814
chr12_101620408_101620423	10.465064805840873	7.475046289886338
chr12_103791523_103791538	7.475046289886338	7.475046289886338
chr12_103814619_103814634	4.485027773931803	0.0
chr12_103849246_103849261	1.4950092579772676	4.485027773931803
chr12_104044331_104044346	0.0	0.0
chr12_104303034_104303049	4.485027773931803	7.475046289886338
chr12_104701973_104701988	2.990018515954535	1.4950092579772676
chr12_113134627_113134642	2.990018515954535	4.485027773931803
chr12_114355551_114355566	8.970055547863605	5.98003703190907
chr12_116159333_116159348	1.4950092579772676	1.4950092579772676
chr12_116599922_116599937	1.4950092579772676	0.0
chr12_121727809_121727824	25.415157385613547	5.98003703190907
chr12_124017767_124017782	4.485027773931803	2.990018515954535
chr12_131097899_131097914	5.98003703190907	11.96007406381814
chr12_23399575_23399590	2.990018515954535	14.950092579772676
chr12_26101469_26101484	2.990018515954535	4.485027773931803
chr12_273379_273394	4.485027773931803	4.485027773931803
chr12_27967963_27967978	4.485027773931803	2.990018515954535
chr12_27974190_27974205	4.485027773931803	7.475046289886338
chr12_33759459_33759474	8.970055547863605	4.485027773931803
chr12_34339516_34339531	8.970055547863605	7.475046289886338
chr12_40578015_40578030	5.98003703190907	14.950092579772676
chr12_45833566_45833581	7.475046289886338	4.485027773931803
chr12_66162901_66162916	4.485027773931803	4.485027773931803
chr12_76520572_76520587	2.990018515954535	5.98003703190907
chr12_91552073_91552088	7.475046289886338	20.930129611681743
chr13_75879858_75879873	4.485027773931803	1.4950092579772676
chr13_98313986_98314001	10.465064805840873	2.990018515954535
chr14_100037565_100037580	4.485027773931803	4.485027773931803
chr14_100641649_100641664	11.96007406381814	5.98003703190907
chr14_23958114_23958129	2.990018515954535	10.465064805840873
chr14_44961609_44961624	4.485027773931803	4.485027773931803
chr14_54493189_54493204	5.98003703190907	5.98003703190907
chr14_66752306_66752321	5.98003703190907	0.0
chr14_68706234_68706249	7.475046289886338	2.990018515954535
chr14_75199360_75199375	1.4950092579772676	2.990018515954535
chr14_77581154_77581169	5.98003703190907	2.990018515954535
chr14_81416075_81416090	4.485027773931803	10.465064805840873
chr15_20015395_20015410	1.4950092579772676	2.990018515954535
chr15_26023008_26023023	7.475046289886338	1.4950092579772676
chr15_27260702_27260717	4.485027773931803	1.4950092579772676
chr15_49646151_49646166	1.4950092579772676	1.4950092579772676
chr15_50816401_50816416	1.4950092579772676	2.990018515954535
chr15_51136749_51136764	8.970055547863605	4.485027773931803
chr15_58730795_58730810	1.4950092579772676	7.475046289886338
chr15_64784026_64784041	23.920148127636274	4.485027773931803
chr15_65211523_65211538	2.990018515954535	0.0
chr15_77506602_77506617	2.990018515954535	0.0
chr15_88600733_88600748	10.465064805840873	2.990018515954535
chr15_90947697_90947712	1.4950092579772676	2.990018515954535
chr16_118014_118029	10.465064805840873	7.475046289886338
chr16_13000994_13001009	2.990018515954535	8.970055547863605
chr16_18631823_18631838	2.990018515954535	4.485027773931803
chr16_30178646_30178661	7.475046289886338	2.990018515954535
chr16_47359659_47359674	5.98003703190907	23.92014812763628
chr16_4787753_4787768	5.98003703190907	1.4950092579772676
chr16_49620545_49620560	7.475046289886338	1.4950092579772676
chr16_58110756_58110771	1.4950092579772676	7.475046289886338
chr16_65772302_65772317	34.38521293347715	5.98003703190907
chr16_67470455_67470470	10.465064805840873	0.0
chr16_68418123_68418138	5.98003703190907	5.98003703190907
chr16_75363745_75363760	7.475046289886338	0.0
chr16_83321595_83321610	2.990018515954535	2.990018515954535
chr16_85206398_85206413	1.4950092579772676	0.0
chr17_17604023_17604038	7.475046289886338	7.475046289886338
chr17_27516390_27516405	1.4950092579772676	4.485027773931803
chr17_33696702_33696717	2.990018515954535	0.0
chr17_34624386_34624401	7.475046289886338	7.475046289886338
chr17_37359752_37359767	2.990018515954535	7.475046289886338
chr17_38720284_38720299	2.990018515954535	1.4950092579772676
chr17_45757596_45757611	7.475046289886338	0.0
chr17_46039755_46039770	0.0	0.0
chr17_47593962_47593977	5.98003703190907	8.970055547863605
chr17_48100766_48100781	0.0	2.990018515954535
chr17_57507983_57507998	2.990018515954535	0.0
chr17_59239119_59239134	14.950092579772676	0.0
chr17_6470969_6470984	4.485027773931803	14.950092579772676
chr17_73623436_73623451	2.990018515954535	10.465064805840873
chr17_74379697_74379712	2.990018515954535	0.0
chr17_76511145_76511160	2.990018515954535	4.485027773931803
chr17_78759424_78759439	7.475046289886338	5.98003703190907
chr17_79851632_79851647	4.485027773931803	1.4950092579772676
chr18_12424062_12424077	4.485027773931803	1.4950092579772676
chr18_22346543_22346558	0.0	0.0
chr18_26162467_26162482	2.990018515954535	14.950092579772676
chr18_2646634_2646649	4.485027773931803	2.990018515954535
chr18_30404614_30404629	13.455083321795408	8.970055547863605
chr18_30481354_30481369	7.475046289886338	4.485027773931803
chr18_31275093_31275108	2.990018515954535	1.4950092579772676
chr18_54440492_54440507	8.970055547863605	1.4950092579772676
chr18_54679499_54679514	4.485027773931803	2.990018515954535
chr18_61714650_61714665	4.485027773931803	2.990018515954535
chr19_11375788_11375803	10.465064805840873	2.990018515954535
chr19_12834309_12834324	0.0	0.0
chr19_17082125_17082140	5.98003703190907	2.990018515954535
chr19_18301316_18301331	10.465064805840873	1.4950092579772676
chr19_34232640_34232655	4.485027773931803	1.4950092579772676
chr19_3593436_3593451	4.485027773931803	0.0
chr19_3804191_3804206	4.485027773931803	4.485027773931803
chr19_44817954_44817969	2.990018515954535	1.4950092579772676
chr19_4583187_4583202	7.475046289886338	2.990018515954535
chr19_47652532_47652547	5.98003703190907	7.475046289886338
chr19_49840912_49840927	5.98003703190907	1.4950092579772676
chr19_50895145_50895160	11.96007406381814	1.4950092579772676
chr19_7179735_7179750	1.4950092579772676	0.0
chr19_8610859_8610874	0.0	0.0
chr19_8641422_8641437	7.475046289886338	8.970055547863605
chr2_105320461_105320476	8.970055547863605	8.970055547863605
chr2_107018588_107018603	0.0	1.4950092579772676
chr2_112085949_112085964	7.475046289886338	7.475046289886338
chr2_127416249_127416264	13.455083321795408	2.990018515954535
chr2_130798956_130798971	2.990018515954535	2.990018515954535
chr2_135392157_135392172	11.96007406381814	1.4950092579772676
chr2_144529182_144529197	10.465064805840873	16.445101837749945
chr2_147833801_147833816	0.0	2.990018515954535
chr2_148301541_148301556	5.98003703190907	7.475046289886338
chr2_152791087_152791102	1.4950092579772676	1.4950092579772676
chr2_154558107_154558122	4.485027773931803	2.990018515954535
chr2_156817017_156817032	4.485027773931803	1.4950092579772676
chr2_166127488_166127503	8.970055547863605	13.455083321795408
chr2_173972782_173972797	1.4950092579772676	4.485027773931803
chr2_174878692_174878707	1.4950092579772676	4.485027773931803
chr2_176056591_176056606	7.475046289886338	1.4950092579772676
chr2_183243214_183243229	5.98003703190907	2.990018515954535
chr2_188520057_188520072	1.4950092579772676	0.0
chr2_189421903_189421918	5.98003703190907	8.970055547863605
chr2_191382987_191383002	11.96007406381814	7.475046289886338
chr2_202841272_202841287	4.485027773931803	4.485027773931803
chr2_218379282_218379297	8.970055547863605	1.4950092579772676
chr2_238081350_238081365	14.950092579772676	5.98003703190907
chr2_27014555_27014570	4.485027773931803	2.990018515954535
chr2_28655215_28655230	4.485027773931803	5.98003703190907
chr2_28723100_28723115	5.98003703190907	5.98003703190907
chr2_29042853_29042868	7.475046289886338	2.990018515954535
chr2_35606587_35606602	8.970055547863605	8.970055547863605
chr2_43379622_43379637	2.990018515954535	1.4950092579772676
chr2_45654380_45654395	8.970055547863605	1.4950092579772676
chr2_54652737_54652752	1.4950092579772676	1.4950092579772676
chr2_60905747_60905762	2.990018515954535	7.475046289886338
chr2_61104417_61104432	16.445101837749945	1.4950092579772676
chr2_82028110_82028125	5.98003703190907	10.465064805840873
chr2_98038425_98038440	1.4950092579772676	8.970055547863605
chr2_98678165_98678180	8.970055547863605	2.990018515954535
chr20_21096662_21096677	7.475046289886338	10.465064805840873
chr20_33172983_33172998	5.98003703190907	7.475046289886338
chr20_33638912_33638927	4.485027773931803	10.465064805840873
chr20_35140827_35140842	4.485027773931803	7.475046289886338
chr20_39328549_39328564	5.98003703190907	0.0
chr20_41387603_41387618	1.4950092579772676	1.4950092579772676
chr20_41423232_41423247	4.485027773931803	5.98003703190907
chr20_46313467_46313482	4.485027773931803	16.445101837749945
chr20_51185474_51185489	1.4950092579772676	7.475046289886338
chr20_59004704_59004719	2.990018515954535	10.465064805840873
chr20_59371649_59371664	4.485027773931803	1.4950092579772676
chr20_62267357_62267372	4.485027773931803	7.475046289886338
chr21_32567173_32567188	1.4950092579772676	4.485027773931803
chr21_36035583_36035598	7.475046289886338	0.0
chr21_39456178_39456193	2.990018515954535	2.990018515954535
chr21_39893599_39893614	14.950092579772676	1.4950092579772676
chr21_41269742_41269757	7.475046289886338	1.4950092579772676
chr21_42171489_42171504	5.98003703190907	4.485027773931803
chr22_19720954_19720969	4.485027773931803	14.950092579772676
chr22_24555657_24555672	5.98003703190907	8.970055547863605
chr22_26763743_26763758	8.970055547863605	5.98003703190907
chr22_30228012_30228027	11.96007406381814	2.990018515954535
chr22_30676926_30676941	5.98003703190907	5.98003703190907
chr22_46671591_46671606	19.435120353704477	2.990018515954535
chr3_10353379_10353394	5.98003703190907	14.950092579772676
chr3_128546829_128546844	4.485027773931803	2.990018515954535
chr3_13195571_13195586	4.485027773931803	2.990018515954535
chr3_13461691_13461706	20.930129611681743	2.990018515954535
chr3_14016915_14016930	10.465064805840873	2.990018515954535
chr3_155244403_155244418	4.485027773931803	10.465064805840873
chr3_155790930_155790945	17.94011109572721	2.990018515954535
chr3_16192420_16192435	5.98003703190907	2.990018515954535
chr3_177776960_177776975	4.485027773931803	4.485027773931803
chr3_183436202_183436217	10.465064805840873	1.4950092579772676
chr3_184241896_184241911	0.0	0.0
chr3_184368613_184368628	10.465064805840873	5.98003703190907
chr3_186111753_186111768	28.405175901568086	2.990018515954535
chr3_24953250_24953265	2.990018515954535	8.970055547863605
chr3_31615253_31615268	1.4950092579772676	5.98003703190907
chr3_37073134_37073149	2.990018515954535	1.4950092579772676
chr3_38017589_38017604	8.970055547863605	7.475046289886338
chr3_44653838_44653853	2.990018515954535	5.98003703190907
chr3_47704138_47704153	2.990018515954535	2.990018515954535
chr3_49111526_49111541	1.4950092579772676	1.4950092579772676
chr3_52831737_52831752	4.485027773931803	0.0
chr3_53109964_53109979	0.0	1.4950092579772676
chr3_83928618_83928633	8.970055547863605	0.0
chr3_8796101_8796116	2.990018515954535	1.4950092579772676
chr3_9812291_9812306	1.4950092579772676	5.98003703190907
chr4_107373914_107373929	1.4950092579772676	11.96007406381814
chr4_136357757_136357772	4.485027773931803	1.4950092579772676
chr4_137475121_137475136	1.4950092579772676	1.4950092579772676
chr4_144886502_144886517	1.4950092579772676	10.465064805840873
chr4_16141037_16141052	10.465064805840873	0.0
chr4_162865333_162865348	4.485027773931803	0.0
chr4_37549257_37549272	1.4950092579772676	0.0
chr4_46386762_46386777	5.98003703190907	8.970055547863605
chr4_72937310_72937325	8.970055547863605	10.465064805840873
chr4_76868555_76868570	5.98003703190907	2.990018515954535
chr4_77032294_77032309	4.485027773931803	11.96007406381814
chr4_91944161_91944176	16.445101837749945	8.970055547863605
chr5_102601160_102601175	1.4950092579772676	2.990018515954535
chr5_10289060_10289075	13.455083321795408	5.98003703190907
chr5_105350381_105350396	2.990018515954535	7.475046289886338
chr5_10764402_10764417	1.4950092579772676	4.485027773931803
chr5_108620678_108620693	10.465064805840873	5.98003703190907
chr5_109697097_109697112	4.485027773931803	4.485027773931803
chr5_111697429_111697444	1.4950092579772676	5.98003703190907
chr5_113103292_113103307	0.0	0.0
chr5_120456193_120456208	1.4950092579772676	1.4950092579772676
chr5_123450827_123450842	5.98003703190907	10.465064805840873
chr5_124206729_124206744	4.485027773931803	2.990018515954535
chr5_124838416_124838431	7.475046289886338	0.0
chr5_139726410_139726425	8.970055547863605	1.4950092579772676
chr5_140054271_140054286	1.4950092579772676	1.4950092579772676
chr5_141885780_141885795	4.485027773931803	5.98003703190907
chr5_149756527_149756542	8.970055547863605	11.96007406381814
chr5_150117593_150117608	5.98003703190907	10.465064805840873
chr5_155026115_155026130	7.475046289886338	0.0
chr5_27147036_27147051	10.465064805840873	7.475046289886338
chr5_2917655_2917670	4.485027773931803	0.0
chr5_31355559_31355574	4.485027773931803	1.4950092579772676
chr5_34407796_34407811	2.990018515954535	0.0
chr5_43140588_43140603	4.485027773931803	13.455083321795408
chr5_5372975_5372990	2.990018515954535	1.4950092579772676
chr5_61886410_61886425	4.485027773931803	10.465064805840873
chr5_67244422_67244437	1.4950092579772676	1.4950092579772676
chr5_91277229_91277244	2.990018515954535	2.990018515954535
chr5_96537147_96537162	1.4950092579772676	0.0
chr5_98770708_98770723	7.475046289886338	4.485027773931803
chr6_105274842_105274857	7.475046289886338	8.970055547863605
chr6_108381087_108381102	5.98003703190907	2.990018515954535
chr6_108767548_108767563	2.990018515954535	0.0
chr6_109612451_109612466	11.96007406381814	1.4950092579772676
chr6_113396853_113396868	0.0	1.4950092579772676
chr6_116635044_116635059	1.4950092579772676	1.4950092579772676
chr6_133993063_133993078	2.990018515954535	7.475046289886338
chr6_144100301_144100316	7.475046289886338	7.475046289886338
chr6_148109828_148109843	7.475046289886338	4.485027773931803
chr6_154448139_154448154	2.990018515954535	2.990018515954535
chr6_154602848_154602863	5.98003703190907	1.4950092579772676
chr6_165703713_165703728	4.485027773931803	4.485027773931803
chr6_26628022_26628037	13.455083321795408	0.0
chr6_28689394_28689409	2.990018515954535	7.475046289886338
chr6_33169981_33169996	1.4950092579772676	0.0
chr6_36827419_36827434	17.94011109572721	1.4950092579772676
chr6_37547863_37547878	4.485027773931803	0.0
chr6_38567637_38567652	11.96007406381814	11.96007406381814
chr6_39487931_39487946	10.465064805840873	7.475046289886338
chr6_39975969_39975984	4.485027773931803	1.4950092579772676
chr6_40021337_40021352	2.990018515954535	2.990018515954535
chr6_41477776_41477791	2.990018515954535	2.990018515954535
chr6_43770032_43770047	10.465064805840873	4.485027773931803
chr6_6025226_6025241	0.0	5.98003703190907
chr6_68442621_68442636	4.485027773931803	4.485027773931803
chr6_7086036_7086051	8.970055547863605	2.990018515954535
chr6_90885255_90885270	7.475046289886338	10.465064805840873
chr7_104776259_104776274	1.4950092579772676	5.98003703190907
chr7_105676047_105676062	2.990018515954535	1.4950092579772676
chr7_106041622_106041637	11.96007406381814	5.98003703190907
chr7_106513114_106513129	4.485027773931803	20.930129611681743
chr7_108441767_108441782	1.4950092579772676	2.990018515954535
chr7_116705610_116705625	8.970055547863605	5.98003703190907
chr7_121342209_121342224	7.475046289886338	5.98003703190907
chr7_132758197_132758212	8.970055547863605	8.970055547863605
chr7_13532539_13532554	8.970055547863605	0.0
chr7_140626726_140626741	23.920148127636274	2.990018515954535
chr7_149545901_149545916	8.970055547863605	5.98003703190907
chr7_150955635_150955650	10.465064805840873	5.98003703190907
chr7_151675872_151675887	2.990018515954535	1.4950092579772676
chr7_23213835_23213850	4.485027773931803	4.485027773931803
chr7_2786915_2786930	2.990018515954535	7.475046289886338
chr7_29854744_29854759	1.4950092579772676	0.0
chr7_29885065_29885080	7.475046289886338	1.4950092579772676
chr7_36315509_36315524	17.94011109572721	11.96007406381814
chr7_41826114_41826129	14.950092579772676	2.990018515954535
chr7_43443551_43443566	0.0	2.990018515954535
chr7_44911954_44911969	1.4950092579772676	10.465064805840873
chr7_501234_501249	4.485027773931803	0.0
chr7_6901702_6901717	5.98003703190907	4.485027773931803
chr7_72001618_72001633	2.990018515954535	8.970055547863605
chr7_76576426_76576441	0.0	1.4950092579772676
chr7_77363188_77363203	0.0	4.485027773931803
chr7_78062407_78062422	2.990018515954535	4.485027773931803
chr7_87927135_87927150	4.485027773931803	7.475046289886338
chr7_91286648_91286663	14.950092579772676	5.98003703190907
chr7_92525611_92525626	16.445101837749945	2.990018515954535
chr7_94251171_94251186	2.990018515954535	2.990018515954535
chr8_100742104_100742119	4.485027773931803	0.0
chr8_102794499_102794514	2.990018515954535	10.465064805840873
chr8_104643653_104643668	2.990018515954535	1.4950092579772676
chr8_112712001_112712016	4.485027773931803	4.485027773931803
chr8_115867309_115867324	8.970055547863605	4.485027773931803
chr8_123568783_123568798	2.990018515954535	7.475046289886338
chr8_123922142_123922157	11.96007406381814	2.990018515954535
chr8_124717431_124717446	8.970055547863605	5.98003703190907
chr8_124963003_124963018	4.485027773931803	2.990018515954535
chr8_140926335_140926350	11.96007406381814	2.990018515954535
chr8_143399176_143399191	4.485027773931803	2.990018515954535
chr8_143689743_143689758	5.98003703190907	2.990018515954535
chr8_15454234_15454249	16.445101837749945	2.990018515954535
chr8_15565227_15565242	5.98003703190907	7.475046289886338
chr8_20236499_20236514	0.0	2.990018515954535
chr8_22739042_22739057	5.98003703190907	4.485027773931803
chr8_28386662_28386677	10.465064805840873	1.4950092579772676
chr8_30125231_30125246	2.990018515954535	2.990018515954535
chr8_41101114_41101129	4.485027773931803	1.4950092579772676
chr8_41983998_41984013	7.475046289886338	14.950092579772676
chr8_47219589_47219604	4.485027773931803	0.0
chr8_48977210_48977225	5.98003703190907	7.475046289886338
chr8_56413128_56413143	7.475046289886338	1.4950092579772676
chr8_6787705_6787720	8.970055547863605	1.4950092579772676
chr8_6793044_6793059	1.4950092579772676	1.4950092579772676
chr8_72886437_72886452	2.990018515954535	4.485027773931803
chr8_73135345_73135360	0.0	1.4950092579772676
chr8_81749414_81749429	20.930129611681743	4.485027773931803
chr8_95341749_95341764	4.485027773931803	1.4950092579772676
chr9_102309571_102309586	7.475046289886338	8.970055547863605
chr9_105064686_105064701	1.4950092579772676	0.0
chr9_107102852_107102867	5.98003703190907	4.485027773931803
chr9_114216262_114216277	5.98003703190907	1.4950092579772676
chr9_120683300_120683315	2.990018515954535	5.98003703190907
chr9_129052679_129052694	1.4950092579772676	1.4950092579772676
chr9_129242681_129242696	10.465064805840873	0.0
chr9_133641206_133641221	1.4950092579772676	10.465064805840873
chr9_13967964_13967979	0.0	2.990018515954535
chr9_14209500_14209515	17.94011109572721	4.485027773931803
chr9_14437880_14437895	5.98003703190907	0.0
chr9_35311934_35311949	2.990018515954535	8.970055547863605
chr9_36163366_36163381	1.4950092579772676	0.0
chr9_37098777_37098792	4.485027773931803	4.485027773931803
chr9_4500107_4500122	2.990018515954535	2.990018515954535
chr9_88658606_88658621	0.0	0.0
chr9_92171994_92172009	1.4950092579772676	2.990018515954535
chr9_99592329_99592344	8.970055547863605	0.0
chr9_99776616_99776631	2.990018515954535	4.485027773931803
chrX_129907370_129907385	4.485027773931803	14.950092579772676
chrX_130019515_130019530	20.930129611681743	4.485027773931803
chrX_130040183_130040198	4.485027773931803	7.475046289886338
chrX_40938607_40938622	4.485027773931803	5.98003703190907
chrX_41397966_41397981	0.0	7.475046289886338
chrX_52346392_52346407	2.990018515954535	4.485027773931803
chrX_85115445_85115460	7.475046289886338	0.0
chr1_103684176_103684191	5.98003703190907	5.98003703190907
chr1_109385658_109385673	1.4950092579772676	4.485027773931803
chr1_109793700_109793715	2.990018515954535	17.94011109572721
chr1_112776868_112776883	7.475046289886338	8.970055547863605
chr1_115962090_115962105	10.465064805840873	1.4950092579772676
chr1_116019848_116019863	2.990018515954535	5.98003703190907
chr1_13698710_13698725	16.445101837749945	4.485027773931803
chr1_13809015_13809030	8.970055547863605	1.4950092579772676
chr1_14163262_14163277	4.485027773931803	2.990018515954535
chr1_144995526_144995541	5.98003703190907	5.98003703190907
chr1_155645194_155645209	2.990018515954535	8.970055547863605
chr1_155871484_155871499	8.970055547863605	5.98003703190907
chr1_157270883_157270898	11.96007406381814	4.485027773931803
chr1_16033436_16033451	19.435120353704477	8.970055547863605
chr1_160605794_160605809	1.4950092579772676	7.475046289886338
chr1_165367623_165367638	5.98003703190907	2.990018515954535
chr1_166853173_166853188	5.98003703190907	7.475046289886338
chr1_178932504_178932519	10.465064805840873	8.970055547863605
chr1_179382410_179382425	10.465064805840873	2.990018515954535
chr1_180586395_180586410	8.970055547863605	13.455083321795408
chr1_18531528_18531543	10.465064805840873	8.970055547863605
chr1_200407469_200407484	8.970055547863605	8.970055547863605
chr1_200992576_200992591	0.0	5.98003703190907
chr1_214670243_214670258	4.485027773931803	1.4950092579772676
chr1_219847378_219847393	14.950092579772676	7.475046289886338
