,Location,NFIA-Nuc_engagement
chr17_4951009_4951024,random orientated upstream,1.322219295
chr7_44068369_44068384,random orientated upstream,1.322219295
chr5_172941201_172941216,random orientated upstream,1.322219295
chr8_104666716_104666731,random orientated upstream,1.322219295
chr4_10124040_10124055,random orientated upstream,1.322219295
chr10_98415858_98415873,random orientated upstream,1.322219295
chr1_1989527_1989542,random orientated upstream,1.322219295
chr11_44770602_44770617,random orientated upstream,1.322219295
chr11_5386266_5386281,random orientated upstream,1.322219295
chr15_85036164_85036179,random orientated upstream,1.322219295
chr13_48532632_48532647,random orientated upstream,1.322219295
chr5_121503663_121503678,random orientated upstream,1.322219295
chr4_4875233_4875248,random orientated upstream,1.322219295
chr11_5254574_5254589,random orientated upstream,1.322219295
chr22_41565863_41565878,random orientated upstream,1.322219295
chr6_33620998_33621013,random orientated upstream,1.322219295
chr17_27090919_27090934,random orientated upstream,1.322219295
chr5_91225189_91225204,random orientated upstream,1.322219295
chr6_136307467_136307482,random orientated upstream,1.322219295
chr10_31961364_31961379,random orientated upstream,1.322219295
chr5_132301141_132301156,random orientated upstream,1.322219295
chr6_36800902_36800917,random orientated upstream,1.322219295
chr7_133958937_133958952,random orientated upstream,1.322219295
chr1_201490814_201490829,random orientated upstream,1.322219295
chr5_75499056_75499071,random orientated upstream,1.322219295
chr7_108211923_108211938,random orientated upstream,1.322219295
chr13_21243239_21243254,random orientated upstream,1.322219295
chr13_91492163_91492178,random orientated upstream,1.322219295
chr17_50421994_50422009,random orientated upstream,1.322219295
chr19_3483027_3483042,random orientated upstream,1.322219295
chr5_60701515_60701530,random orientated upstream,1.322219295
chr15_93179194_93179209,random orientated upstream,1.322219295
chr2_135951193_135951208,random orientated upstream,1.322219295
chr2_169711939_169711954,random orientated upstream,1.322219295
chr6_35182050_35182065,random orientated upstream,1.322219295
chr7_156928582_156928597,random orientated upstream,1.322219295
chr7_77990032_77990047,random orientated upstream,1.322219295
chr13_50198740_50198755,random orientated upstream,1.322219295
chr8_124475655_124475670,random orientated upstream,1.322219295
chr1_213601071_213601086,random orientated upstream,1.322219295
chr10_60004017_60004032,random orientated upstream,1.322219295
chr11_62607909_62607924,random orientated upstream,1.322219295
chr1_247471744_247471759,random orientated upstream,1.322219295
chr19_47283628_47283643,random orientated upstream,1.322219295
chr8_123485467_123485482,random orientated upstream,1.322219295
chr1_237864520_237864535,random orientated upstream,1.322219295
chr2_15352554_15352569,random orientated upstream,1.322219295
chr21_29079385_29079400,random orientated upstream,1.322219295
chrX_121028604_121028619,random orientated upstream,1.322219295
chr10_110270108_110270123,random orientated upstream,1.322219295
chr2_25377193_25377208,random orientated upstream,1.322219295
chr6_129844203_129844218,random orientated upstream,1.322219295
chr11_59801308_59801323,random orientated upstream,1.322219295
chr2_151876489_151876504,random orientated upstream,1.322219295
chr11_119088135_119088150,random orientated upstream,1.322219295
chr11_71217917_71217932,random orientated upstream,1.322219295
chr6_27116861_27116876,random orientated upstream,1.322219295
chr9_34254560_34254575,random orientated upstream,1.322219295
chr10_61470933_61470948,random orientated upstream,1.322219295
chr7_22689126_22689141,random orientated upstream,1.322219295
chr17_81948764_81948779,random orientated upstream,1.322219295
chr2_158202816_158202831,random orientated upstream,1.322219295
chr20_53688422_53688437,random orientated upstream,1.322219295
chrX_102740053_102740068,random orientated upstream,1.322219295
chr3_17793985_17794000,random orientated upstream,1.322219295
chr18_58699750_58699765,random orientated upstream,1.322219295
chr19_53851580_53851595,random orientated upstream,1.322219295
chr5_88881904_88881919,random orientated upstream,1.322219295
chr16_1679632_1679647,random orientated upstream,1.322219295
chr2_131125518_131125533,random orientated upstream,1.322219295
chr3_45667305_45667320,random orientated upstream,1.322219295
chr5_5970131_5970146,random orientated upstream,1.322219295
chr7_102024087_102024102,random orientated upstream,1.322219295
chr8_129839916_129839931,random orientated upstream,1.322219295
chr15_43294528_43294543,random orientated upstream,1.322219295
chr2_152047986_152048001,random orientated upstream,1.322219295
chrX_11190964_11190979,random orientated upstream,1.322219295
chr10_87365754_87365769,random orientated upstream,1.322219295
chr8_143346158_143346173,random orientated upstream,1.322219295
chr1_174955464_174955479,random orientated upstream,1.322219295
chr1_38581633_38581648,random orientated upstream,1.322219295
chr20_4112533_4112548,random orientated upstream,1.322219295
chr3_151200787_151200802,random orientated upstream,1.322219295
chr15_96053402_96053417,random orientated upstream,1.322219295
chr2_27882016_27882031,random orientated upstream,1.322219295
chr20_35397451_35397466,random orientated upstream,1.322219295
chr1_53682086_53682101,random orientated upstream,1.322219295
chr3_186111753_186111768,random orientated upstream,1.322219295
chr2_98038425_98038440,random orientated upstream,1.322219295
chr12_56636941_56636956,random orientated downstream,1.322219295
chr7_76303499_76303514,random orientated downstream,1.322219295
chr17_33874710_33874725,random orientated downstream,1.322219295
chr13_36814678_36814693,random orientated downstream,1.322219295
chr11_12746793_12746808,random orientated downstream,1.322219295
chr14_22766610_22766625,random orientated downstream,1.322219295
chr1_55146983_55146998,random orientated downstream,1.322219295
chr20_38460412_38460427,random orientated downstream,1.322219295
chr4_108247882_108247897,random orientated downstream,1.322219295
chr19_51689230_51689245,random orientated downstream,1.322219295
chr1_40123036_40123051,random orientated downstream,1.322219295
chr2_42967977_42967992,random orientated downstream,1.322219295
chr9_37969309_37969324,random orientated downstream,1.322219295
chr3_181176824_181176839,random orientated downstream,1.322219295
chr22_19396693_19396708,random orientated downstream,1.322219295
chr3_136343937_136343952,random orientated downstream,1.322219295
chr1_203480992_203481007,random orientated downstream,1.322219295
chr22_39236556_39236571,random orientated downstream,1.322219295
chr15_64224725_64224740,random orientated downstream,1.322219295
chr19_47531983_47531998,random orientated downstream,1.322219295
chr10_48504734_48504749,random orientated downstream,1.322219295
chr6_15769638_15769653,random orientated downstream,1.322219295
chr1_120416412_120416427,random orientated downstream,1.322219295
chr7_75842517_75842532,random orientated downstream,1.322219295
chr16_85651975_85651990,random orientated downstream,1.322219295
chr10_102767007_102767022,random orientated downstream,1.322219295
chr17_28897153_28897168,random orientated downstream,1.322219295
chr11_18608620_18608635,random orientated downstream,1.322219295
chr20_44642716_44642731,random orientated downstream,1.322219295
chr1_119068584_119068599,random orientated downstream,1.322219295
chr1_207223093_207223108,random orientated downstream,1.322219295
chr17_27356250_27356265,random orientated downstream,1.322219295
chr7_77822511_77822526,random orientated downstream,1.322219295
chr11_46421378_46421393,random orientated downstream,1.322219295
chr1_247471224_247471239,random orientated downstream,1.322219295
chr6_18990502_18990517,random orientated downstream,1.322219295
chr18_31205305_31205320,random orientated downstream,1.322219295
chr7_152460957_152460972,random orientated downstream,1.322219295
chr16_75054386_75054401,random orientated downstream,1.322219295
chr5_180085295_180085310,random orientated downstream,1.322219295
chr20_62651371_62651386,random orientated downstream,1.322219295
chr12_123250808_123250823,random orientated downstream,1.322219295
chr17_55785261_55785276,random orientated downstream,1.322219295
chr2_112253647_112253662,random orientated downstream,1.322219295
chr6_43436711_43436726,random orientated downstream,1.322219295
chr10_124792262_124792277,random orientated downstream,1.322219295
chr7_42893795_42893810,random orientated downstream,1.322219295
chr15_40987018_40987033,random orientated downstream,1.322219295
chr7_97104763_97104778,random orientated downstream,1.322219295
chr1_1989527_1989542,random orientated downstream,1.322219295
chr1_20846890_20846905,random orientated downstream,1.322219295
chr16_30426538_30426553,random orientated downstream,1.322219295
chr1_154553257_154553272,random orientated downstream,1.322219295
chr1_94621526_94621541,random orientated downstream,1.322219295
chr15_77625108_77625123,random orientated downstream,1.322219295
chr1_27932068_27932083,random orientated downstream,1.322219295
chr2_169116439_169116454,random orientated downstream,1.322219295
chr2_99707817_99707832,random orientated downstream,1.322219295
chr11_46589167_46589182,random orientated downstream,1.322219295
chr11_57310875_57310890,random orientated downstream,1.322219295
chr1_160228622_160228637,random orientated downstream,1.322219295
chr15_95018152_95018167,random orientated downstream,1.322219295
chr20_47109183_47109198,random orientated downstream,1.322219295
chr6_2108872_2108887,random orientated downstream,1.322219295
chr10_44326683_44326698,random orientated downstream,1.322219295
chr9_37373028_37373043,random orientated downstream,1.322219295
chr17_45254074_45254089,random orientated downstream,1.322219295
chr10_69758279_69758294,random orientated downstream,1.322219295
chr11_32935643_32935658,random orientated downstream,1.322219295
chr3_194187703_194187718,random orientated downstream,1.322219295
chr10_31961364_31961379,random orientated downstream,1.322219295
chr1_151371965_151371980,random orientated downstream,1.322219295
chr12_54144949_54144964,random orientated downstream,1.322219295
chr11_124977183_124977198,random orientated downstream,1.322219295
chr17_44225288_44225303,random orientated downstream,1.322219295
chr21_46563398_46563413,random orientated downstream,1.322219295
chr3_4504901_4504916,random orientated downstream,1.322219295
chr7_70132004_70132019,random orientated downstream,1.322219295
chr18_22268916_22268931,random orientated downstream,1.322219295
chr1_213601071_213601086,random orientated downstream,1.322219295
chr5_62245165_62245180,random orientated downstream,1.322219295
chr1_186033944_186033959,random orientated downstream,1.322219295
chr11_89829403_89829418,random orientated downstream,1.322219295
chr8_134839222_134839237,random orientated downstream,1.322219295
chr11_67501010_67501025,random orientated downstream,1.322219295
chr2_85576345_85576360,random orientated downstream,1.322219295
chr8_17496041_17496056,random orientated downstream,1.322219295
chr11_3916353_3916368,random orientated downstream,1.322219295
chr16_67475444_67475459,random orientated downstream,1.322219295
chr3_129586021_129586036,random orientated downstream,1.322219295
chr9_129007579_129007594,random orientated downstream,1.322219295
chr12_113422121_113422136,random orientated downstream,1.322219295
chr3_52022091_52022106,random orientated downstream,1.322219295
chr1_185938605_185938620,random orientated downstream,1.322219295
chr14_100394532_100394547,random orientated downstream,1.322219295
chr17_44040012_44040027,random orientated downstream,1.322219295
chr5_173617781_173617796,random orientated downstream,1.322219295
chr6_3055305_3055320,random orientated downstream,1.322219295
chr9_34254560_34254575,random orientated downstream,1.322219295
chr11_78074962_78074977,random orientated downstream,1.322219295
chr7_897898_897913,random orientated downstream,1.322219295
chr6_35839211_35839226,random orientated downstream,1.322219295
chr7_139638724_139638739,random orientated downstream,1.322219295
chr9_133138156_133138171,random orientated downstream,1.322219295
chr1_222886572_222886587,random orientated downstream,1.322219295
chr1_32934211_32934226,random orientated downstream,1.322219295
chr1_67130867_67130882,random orientated downstream,1.322219295
chr1_41372377_41372392,random orientated downstream,1.322219295
chr1_6054808_6054823,random orientated downstream,1.322219295
chr10_78799177_78799192,random orientated downstream,1.322219295
chr19_19057111_19057126,random orientated downstream,1.322219295
chr9_97698046_97698061,random orientated downstream,1.322219295
chr15_76241737_76241752,random orientated downstream,1.322219295
chr4_3585245_3585260,random orientated downstream,1.322219295
chr8_22666452_22666467,random orientated downstream,1.322219295
chr1_8963478_8963493,random orientated downstream,1.322219295
chr12_50274254_50274269,random orientated downstream,1.322219295
chr21_45910668_45910683,random orientated downstream,1.322219295
chr7_125529371_125529386,random orientated downstream,1.322219295
chr1_53524984_53524999,random orientated downstream,1.322219295
chr2_186381002_186381017,random orientated downstream,1.322219295
chr6_135600276_135600291,random orientated downstream,1.322219295
chr8_70228416_70228431,random orientated downstream,1.322219295
chr16_44247_44262,random orientated downstream,1.322219295
chr3_159825652_159825667,random orientated downstream,1.322219295
chr7_5284824_5284839,random orientated downstream,1.322219295
chr12_121727809_121727824,random orientated downstream,1.322219295
chr10_21437906_21437921,random orientated downstream,1.322219295
chr21_42171489_42171504,random orientated downstream,1.322219295
chr11_124661744_124661759,random orientated downstream,1.322219295
chr17_76354147_76354162,random orientated downstream,1.322219295
chr2_160308657_160308672,random orientated downstream,1.322219295
chr2_71505618_71505633,random orientated downstream,1.322219295
chr1_206455968_206455983,random orientated upstream,1.342422681
chr2_71883100_71883115,random orientated upstream,1.342422681
chr10_72244342_72244357,random orientated upstream,1.342422681
chr1_61253594_61253609,random orientated upstream,1.342422681
chr8_60807913_60807928,random orientated upstream,1.342422681
chr6_129667784_129667799,random orientated upstream,1.342422681
chr7_22727364_22727379,random orientated upstream,1.342422681
chr11_66982229_66982244,random orientated upstream,1.342422681
chr1_32345600_32345615,random orientated upstream,1.342422681
chr2_219595376_219595391,random orientated upstream,1.342422681
chr6_159930086_159930101,random orientated upstream,1.342422681
chr4_108247882_108247897,random orientated upstream,1.342422681
chr7_150931387_150931402,random orientated upstream,1.342422681
chr3_4322832_4322847,random orientated upstream,1.342422681
chr12_1606141_1606156,random orientated upstream,1.342422681
chr10_99621318_99621333,random orientated upstream,1.342422681
chr5_88952575_88952590,random orientated upstream,1.342422681
chr9_114677529_114677544,random orientated upstream,1.342422681
chr15_91469805_91469820,random orientated upstream,1.342422681
chr17_62671736_62671751,random orientated upstream,1.342422681
chr22_28035328_28035343,random orientated upstream,1.342422681
chr18_31049496_31049511,random orientated upstream,1.342422681
chr12_34336909_34336924,random orientated upstream,1.342422681
chr1_151539799_151539814,random orientated upstream,1.342422681
chr22_24467167_24467182,random orientated upstream,1.342422681
chr12_116561619_116561634,random orientated upstream,1.342422681
chr18_12539342_12539357,random orientated upstream,1.342422681
chr19_51524853_51524868,random orientated upstream,1.342422681
chr16_11130268_11130283,random orientated upstream,1.342422681
chr1_223550728_223550743,random orientated upstream,1.342422681
chr10_92757237_92757252,random orientated upstream,1.342422681
chr22_31867118_31867133,random orientated upstream,1.342422681
chr14_75905633_75905648,random orientated upstream,1.342422681
chr2_166366062_166366077,random orientated upstream,1.342422681
chr7_143420082_143420097,random orientated upstream,1.342422681
chr17_7887804_7887819,random orientated upstream,1.342422681
chr8_61076811_61076826,random orientated upstream,1.342422681
chr4_2163446_2163461,random orientated upstream,1.342422681
chr1_149129343_149129358,random orientated upstream,1.342422681
chr7_152180778_152180793,random orientated upstream,1.342422681
chr5_79811087_79811102,random orientated upstream,1.342422681
chr4_80788991_80789006,random orientated upstream,1.342422681
chr10_22356503_22356518,random orientated upstream,1.342422681
chr5_72922073_72922088,random orientated upstream,1.342422681
chr16_28524036_28524051,random orientated upstream,1.342422681
chr10_72540382_72540397,random orientated upstream,1.342422681
chr6_6700220_6700235,random orientated upstream,1.342422681
chr7_96721074_96721089,random orientated upstream,1.342422681
chr2_68320374_68320389,random orientated upstream,1.342422681
chr2_47356633_47356648,random orientated upstream,1.342422681
chr7_12212103_12212118,random orientated upstream,1.342422681
chr19_8506755_8506770,random orientated upstream,1.342422681
chr1_182300053_182300068,random orientated upstream,1.342422681
chr21_32549147_32549162,random orientated upstream,1.342422681
chr4_71833272_71833287,random orientated upstream,1.342422681
chr22_39462632_39462647,random orientated upstream,1.342422681
chr18_1408631_1408646,random orientated upstream,1.342422681
chr9_14514380_14514395,random orientated upstream,1.342422681
chrX_39905515_39905530,random orientated upstream,1.342422681
chr3_52249416_52249431,random orientated upstream,1.342422681
chr4_123447109_123447124,random orientated upstream,1.342422681
chr7_152086694_152086709,random orientated upstream,1.342422681
chr1_9914747_9914762,random orientated upstream,1.342422681
chr18_10589223_10589238,random orientated upstream,1.342422681
chr8_143598299_143598314,random orientated upstream,1.342422681
chr8_42679604_42679619,random orientated upstream,1.342422681
chr12_131270234_131270249,random orientated upstream,1.342422681
chr5_42905109_42905124,random orientated upstream,1.342422681
chr6_137783818_137783833,random orientated upstream,1.342422681
chr6_16107877_16107892,random orientated upstream,1.342422681
chr12_34336363_34336378,random orientated upstream,1.342422681
chr1_214660389_214660404,random orientated upstream,1.342422681
chr10_86262518_86262533,random orientated upstream,1.342422681
chr16_10619585_10619600,random orientated upstream,1.342422681
chr2_63064394_63064409,random orientated upstream,1.342422681
chr3_31462347_31462362,random orientated upstream,1.342422681
chr3_41032899_41032914,random orientated upstream,1.342422681
chr3_49345763_49345778,random orientated upstream,1.342422681
chr4_10035310_10035325,random orientated upstream,1.342422681
chr6_138310495_138310510,random orientated upstream,1.342422681
chr2_219424204_219424219,random orientated upstream,1.342422681
chr3_50631126_50631141,random orientated upstream,1.342422681
chr7_143635599_143635614,random orientated upstream,1.342422681
chr7_77679123_77679138,random orientated upstream,1.342422681
chr1_28751883_28751898,random orientated upstream,1.342422681
chr14_69716292_69716307,random orientated upstream,1.342422681
chr19_17871172_17871187,random orientated upstream,1.342422681
chr20_37880847_37880862,random orientated upstream,1.342422681
chr8_129591967_129591982,random orientated upstream,1.342422681
chr8_30910735_30910750,random orientated upstream,1.342422681
chr21_41958377_41958392,random orientated upstream,1.342422681
chr5_173617781_173617796,random orientated upstream,1.342422681
chr8_364611_364626,random orientated upstream,1.342422681
chr9_114580753_114580768,random orientated upstream,1.342422681
chr15_90145477_90145492,random orientated upstream,1.342422681
chr16_58496806_58496821,random orientated upstream,1.342422681
chr1_204344846_204344861,random orientated upstream,1.342422681
chr3_45054470_45054485,random orientated upstream,1.342422681
chr4_186216707_186216722,random orientated upstream,1.342422681
chr6_26078269_26078284,random orientated upstream,1.342422681
chr15_63324408_63324423,random orientated upstream,1.342422681
chr6_142851215_142851230,random orientated upstream,1.342422681
chr9_125428573_125428588,random orientated upstream,1.342422681
chr1_183689845_183689860,random orientated upstream,1.342422681
chr11_70024537_70024552,random orientated upstream,1.342422681
chr2_168849886_168849901,random orientated upstream,1.342422681
chr17_80276034_80276049,random orientated upstream,1.342422681
chr17_82283391_82283406,random orientated upstream,1.342422681
chrX_107727348_107727363,random orientated upstream,1.342422681
chr1_23563158_23563173,random orientated upstream,1.342422681
chr12_120158947_120158962,random orientated upstream,1.342422681
chr12_34349785_34349800,random orientated upstream,1.342422681
chr12_49298476_49298491,random orientated upstream,1.342422681
chr11_75347818_75347833,random orientated upstream,1.342422681
chr7_98121606_98121621,random orientated upstream,1.342422681
chr10_16535785_16535800,random orientated upstream,1.342422681
chr11_8727915_8727930,random orientated upstream,1.342422681
chr3_40333611_40333626,random orientated upstream,1.342422681
chr5_157544274_157544289,random orientated upstream,1.342422681
chr1_161173328_161173343,random orientated upstream,1.342422681
chr19_945025_945040,random orientated upstream,1.342422681
chr1_226563168_226563183,random orientated upstream,1.342422681
chr10_11686023_11686038,random orientated downstream,1.342422681
chr9_94157175_94157190,random orientated downstream,1.342422681
chr15_75047246_75047261,random orientated downstream,1.342422681
chr14_91402915_91402930,random orientated downstream,1.342422681
chr15_34648052_34648067,random orientated downstream,1.342422681
chr11_66744787_66744802,random orientated downstream,1.342422681
chr12_54307237_54307252,random orientated downstream,1.342422681
chr1_8822882_8822897,random orientated downstream,1.342422681
chr15_38513103_38513118,random orientated downstream,1.342422681
chr4_48323119_48323134,random orientated downstream,1.342422681
chr1_224211802_224211817,random orientated downstream,1.342422681
chr2_119218895_119218910,random orientated downstream,1.342422681
chr11_43394157_43394172,random orientated downstream,1.342422681
chr16_70428264_70428279,random orientated downstream,1.342422681
chr2_10370066_10370081,random orientated downstream,1.342422681
chr6_109242187_109242202,random orientated downstream,1.342422681
chr16_31481036_31481051,random orientated downstream,1.342422681
chr22_24727355_24727370,random orientated downstream,1.342422681
chr10_70665103_70665118,random orientated downstream,1.342422681
chr7_140512748_140512763,random orientated downstream,1.342422681
chr22_27911518_27911533,random orientated downstream,1.342422681
chr10_22817090_22817105,random orientated downstream,1.342422681
chr2_58594362_58594377,random orientated downstream,1.342422681
chr11_86593093_86593108,random orientated downstream,1.342422681
chr11_9529432_9529447,random orientated downstream,1.342422681
chr8_11336553_11336568,random orientated downstream,1.342422681
chr5_164355468_164355483,random orientated downstream,1.342422681
chr10_74293905_74293920,random orientated downstream,1.342422681
chr5_138231326_138231341,random orientated downstream,1.342422681
chr6_13920735_13920750,random orientated downstream,1.342422681
chr7_92421831_92421846,random orientated downstream,1.342422681
chr12_116561619_116561634,random orientated downstream,1.342422681
chr1_241774241_241774256,random orientated downstream,1.342422681
chr8_128362196_128362211,random orientated downstream,1.342422681
chr10_79405799_79405814,random orientated downstream,1.342422681
chr12_120091539_120091554,random orientated downstream,1.342422681
chr11_67545622_67545637,random orientated downstream,1.342422681
chr2_73069228_73069243,random orientated downstream,1.342422681
chr7_107078618_107078633,random orientated downstream,1.342422681
chr15_63539683_63539698,random orientated downstream,1.342422681
chr15_73593919_73593934,random orientated downstream,1.342422681
chr1_112698641_112698656,random orientated downstream,1.342422681
chr16_75573306_75573321,random orientated downstream,1.342422681
chr10_72317085_72317100,random orientated downstream,1.342422681
chr4_76308807_76308822,random orientated downstream,1.342422681
chr1_10211419_10211434,random orientated downstream,1.342422681
chr1_144460237_144460252,random orientated downstream,1.342422681
chr7_66462070_66462085,random orientated downstream,1.342422681
chr6_4733045_4733060,random orientated downstream,1.342422681
chr11_108494397_108494412,random orientated downstream,1.342422681
chr5_132225553_132225568,random orientated downstream,1.342422681
chr4_128601454_128601469,random orientated downstream,1.342422681
chr6_26477602_26477617,random orientated downstream,1.342422681
chr1_211609179_211609194,random orientated downstream,1.342422681
chr1_23807515_23807530,random orientated downstream,1.342422681
chr6_6834416_6834431,random orientated downstream,1.342422681
chr16_46748921_46748936,random orientated downstream,1.342422681
chr17_29844870_29844885,random orientated downstream,1.342422681
chr4_38565416_38565431,random orientated downstream,1.342422681
chr17_2194962_2194977,random orientated downstream,1.342422681
chr15_85036164_85036179,random orientated downstream,1.342422681
chr11_74481036_74481051,random orientated downstream,1.342422681
chr15_64444474_64444489,random orientated downstream,1.342422681
chr3_58308919_58308934,random orientated downstream,1.342422681
chr6_89034296_89034311,random orientated downstream,1.342422681
chr18_8835061_8835076,random orientated downstream,1.342422681
chr7_44996890_44996905,random orientated downstream,1.342422681
chr17_81553909_81553924,random orientated downstream,1.342422681
chr2_112846261_112846276,random orientated downstream,1.342422681
chr10_62081722_62081737,random orientated downstream,1.342422681
chr6_134059504_134059519,random orientated downstream,1.342422681
chr11_102221272_102221287,random orientated downstream,1.342422681
chr1_19115613_19115628,random orientated downstream,1.342422681
chr7_152086694_152086709,random orientated downstream,1.342422681
chr1_16703860_16703875,random orientated downstream,1.342422681
chr7_133958937_133958952,random orientated downstream,1.342422681
chr11_100633315_100633330,random orientated downstream,1.342422681
chr16_23754922_23754937,random orientated downstream,1.342422681
chr4_42447023_42447038,random orientated downstream,1.342422681
chr1_201636210_201636225,random orientated downstream,1.342422681
chr3_24138161_24138176,random orientated downstream,1.342422681
chr4_7105556_7105571,random orientated downstream,1.342422681
chr5_60701515_60701530,random orientated downstream,1.342422681
chr9_37242273_37242288,random orientated downstream,1.342422681
chr11_75476302_75476317,random orientated downstream,1.342422681
chr8_8782679_8782694,random orientated downstream,1.342422681
chr8_96620753_96620768,random orientated downstream,1.342422681
chr9_113247838_113247853,random orientated downstream,1.342422681
chr17_66716767_66716782,random orientated downstream,1.342422681
chr2_57965410_57965425,random orientated downstream,1.342422681
chr22_23263804_23263819,random orientated downstream,1.342422681
chr7_127752041_127752056,random orientated downstream,1.342422681
chr12_56459680_56459695,random orientated downstream,1.342422681
chr7_105647789_105647804,random orientated downstream,1.342422681
chr11_57144811_57144826,random orientated downstream,1.342422681
chr11_6577226_6577241,random orientated downstream,1.342422681
chr10_76092019_76092034,random orientated downstream,1.342422681
chr22_20733879_20733894,random orientated downstream,1.342422681
chrX_121028604_121028619,random orientated downstream,1.342422681
chr1_45801568_45801583,random orientated downstream,1.342422681
chr12_23040940_23040955,random orientated downstream,1.342422681
chr19_8521197_8521212,random orientated downstream,1.342422681
chr20_59008063_59008078,random orientated downstream,1.342422681
chr4_72743260_72743275,random orientated downstream,1.342422681
chr5_55501571_55501586,random orientated downstream,1.342422681
chr9_124431732_124431747,random orientated downstream,1.342422681
chr2_182946993_182947008,random orientated downstream,1.342422681
chr8_24908008_24908023,random orientated downstream,1.342422681
chr1_120726471_120726486,random orientated downstream,1.342422681
chr16_1565269_1565284,random orientated downstream,1.342422681
chr17_15289470_15289485,random orientated downstream,1.342422681
chr2_98038130_98038145,random orientated downstream,1.342422681
chr4_56843621_56843636,random orientated downstream,1.342422681
chr6_37019238_37019253,random orientated downstream,1.342422681
chr1_208179366_208179381,random orientated downstream,1.342422681
chr1_21268423_21268438,random orientated downstream,1.342422681
chr20_53688422_53688437,random orientated downstream,1.342422681
chr5_1003472_1003487,random orientated downstream,1.342422681
chr9_2602947_2602962,random orientated downstream,1.342422681
chr10_27038364_27038379,random orientated downstream,1.342422681
chr7_73878701_73878716,random orientated downstream,1.342422681
chr10_80462782_80462797,random orientated downstream,1.342422681
chr19_42396567_42396582,random orientated downstream,1.342422681
chr4_13563060_13563075,random orientated downstream,1.342422681
chr15_85104774_85104789,random orientated downstream,1.342422681
chr8_38182147_38182162,random orientated downstream,1.342422681
chr19_10038017_10038032,random orientated downstream,1.342422681
chr7_32963984_32963999,random orientated downstream,1.342422681
chr10_45954779_45954794,random orientated downstream,1.342422681
chr15_82317821_82317836,random orientated downstream,1.342422681
chr16_3748420_3748435,random orientated downstream,1.342422681
chr2_208274935_208274950,random orientated downstream,1.342422681
chr10_71447883_71447898,random orientated downstream,1.342422681
chr19_57281292_57281307,random orientated downstream,1.342422681
chr7_901369_901384,random orientated downstream,1.342422681
chr1_26695347_26695362,random orientated downstream,1.342422681
chr5_74393444_74393459,random orientated downstream,1.342422681
chr7_2760378_2760393,random orientated downstream,1.342422681
chr8_28743020_28743035,random orientated downstream,1.342422681
chr8_55868917_55868932,random orientated downstream,1.342422681
chr17_44164143_44164158,random orientated downstream,1.342422681
chr21_33290049_33290064,random orientated downstream,1.342422681
chr4_139323738_139323753,random orientated downstream,1.342422681
chr10_74792908_74792923,random orientated downstream,1.342422681
chr1_74426744_74426759,random orientated downstream,1.342422681
chr20_45890799_45890814,random orientated downstream,1.342422681
chr19_35145261_35145276,random orientated upstream,1.361727836
chr2_240604540_240604555,random orientated upstream,1.361727836
chr6_89081711_89081726,random orientated upstream,1.361727836
chr22_36659922_36659937,random orientated upstream,1.361727836
chr7_12729299_12729314,random orientated upstream,1.361727836
chr17_62470895_62470910,random orientated upstream,1.361727836
chr2_168521473_168521488,random orientated upstream,1.361727836
chr15_58568252_58568267,random orientated upstream,1.361727836
chr3_33490843_33490858,random orientated upstream,1.361727836
chr17_20267260_20267275,random orientated upstream,1.361727836
chr6_167005534_167005549,random orientated upstream,1.361727836
chr17_38881716_38881731,random orientated upstream,1.361727836
chr6_88952488_88952503,random orientated upstream,1.361727836
chr1_173527386_173527401,random orientated upstream,1.361727836
chr12_57474650_57474665,random orientated upstream,1.361727836
chr15_48590900_48590915,random orientated upstream,1.361727836
chr14_72823456_72823471,random orientated upstream,1.361727836
chr3_176873093_176873108,random orientated upstream,1.361727836
chrX_65588300_65588315,random orientated upstream,1.361727836
chr11_65382074_65382089,random orientated upstream,1.361727836
chr3_183447572_183447587,random orientated upstream,1.361727836
chr7_148829153_148829168,random orientated upstream,1.361727836
chr10_42734739_42734754,random orientated upstream,1.361727836
chr20_50366821_50366836,random orientated upstream,1.361727836
chr6_30782047_30782062,random orientated upstream,1.361727836
chr2_216769336_216769351,random orientated upstream,1.361727836
chr12_95820317_95820332,random orientated upstream,1.361727836
chr11_67826693_67826708,random orientated upstream,1.361727836
chr4_184230225_184230240,random orientated upstream,1.361727836
chr11_20013457_20013472,random orientated upstream,1.361727836
chr11_68470634_68470649,random orientated upstream,1.361727836
chr20_44642716_44642731,random orientated upstream,1.361727836
chr2_159290710_159290725,random orientated upstream,1.361727836
chr1_202586657_202586672,random orientated upstream,1.361727836
chr1_247471328_247471343,random orientated upstream,1.361727836
chr21_37879110_37879125,random orientated upstream,1.361727836
chr16_2339863_2339878,random orientated upstream,1.361727836
chr12_79938994_79939009,random orientated upstream,1.361727836
chr19_18291344_18291359,random orientated upstream,1.361727836
chr8_42207748_42207763,random orientated upstream,1.361727836
chr4_86970930_86970945,random orientated upstream,1.361727836
chr6_47126905_47126920,random orientated upstream,1.361727836
chr8_11410362_11410377,random orientated upstream,1.361727836
chr12_74538287_74538302,random orientated upstream,1.361727836
chr10_118333151_118333166,random orientated upstream,1.361727836
chr8_99802318_99802333,random orientated upstream,1.361727836
chr14_67480148_67480163,random orientated upstream,1.361727836
chr9_100600693_100600708,random orientated upstream,1.361727836
