	K562_NFIA_BX_rep1_hg38_NFIA-u95_REORIENT-Random_SORT-Occupancy_150bp_5read1-MIN100_NCIS_sense.cdt	K562_NFIA_BX_rep1_hg38_NFIA-u95_REORIENT-Random_SORT-Occupancy_150bp_5read1-MIN100_NCIS_anti.cdt
chr5_124948663_124948678	4.485027773931803	4.485027773931803
chr5_132738418_132738433	1.4950092579772676	10.465064805840873
chr5_140590637_140590652	1.4950092579772676	2.990018515954535
chr5_143183231_143183246	0.0	1.4950092579772676
chr5_145975726_145975741	4.485027773931803	2.990018515954535
chr5_148192558_148192573	5.98003703190907	5.98003703190907
chr5_157544274_157544289	19.435120353704477	5.98003703190907
chr5_179422658_179422673	0.0	1.4950092579772676
chr5_35319799_35319814	1.4950092579772676	2.990018515954535
chr5_5845583_5845598	0.0	5.98003703190907
chr5_7867468_7867483	10.465064805840873	11.96007406381814
chr5_7877972_7877987	1.4950092579772676	5.98003703190907
chr6_106254833_106254848	4.485027773931803	7.475046289886338
chr6_107586121_107586136	1.4950092579772676	11.96007406381814
chr6_11855894_11855909	4.485027773931803	5.98003703190907
chr6_135600276_135600291	4.485027773931803	26.910166643590813
chr6_146816436_146816451	2.990018515954535	13.455083321795408
chr6_149244267_149244282	11.96007406381814	4.485027773931803
chr6_149906218_149906233	8.970055547863605	10.465064805840873
chr6_150654871_150654886	19.435120353704477	4.485027773931803
chr6_158647745_158647760	7.475046289886338	37.37523144943168
chr6_164336636_164336651	5.98003703190907	5.98003703190907
chr6_27392823_27392838	7.475046289886338	10.465064805840873
chr6_35398697_35398712	1.4950092579772676	4.485027773931803
chr6_37644473_37644488	7.475046289886338	2.990018515954535
chr6_43396031_43396046	10.465064805840873	17.94011109572721
chr6_49722626_49722641	1.4950092579772676	14.950092579772676
chr6_52363793_52363808	4.485027773931803	4.485027773931803
chr6_52547853_52547868	0.0	2.990018515954535
chr6_69791260_69791275	2.990018515954535	7.475046289886338
chr6_72619873_72619888	5.98003703190907	5.98003703190907
chr7_100643715_100643730	10.465064805840873	1.4950092579772676
chr7_112140790_112140805	2.990018515954535	0.0
chr7_132161374_132161389	2.990018515954535	8.970055547863605
chr7_132816143_132816158	5.98003703190907	8.970055547863605
chr7_134831934_134831949	7.475046289886338	5.98003703190907
chr7_155044336_155044351	5.98003703190907	2.990018515954535
chr7_2873297_2873312	1.4950092579772676	5.98003703190907
chr7_36262469_36262484	22.42513886965901	7.475046289886338
chr7_539952_539967	0.0	1.4950092579772676
chr7_6628169_6628184	10.465064805840873	1.4950092579772676
chr7_73987486_73987501	0.0	7.475046289886338
chr7_97342654_97342669	4.485027773931803	4.485027773931803
chr8_100503028_100503043	4.485027773931803	4.485027773931803
chr8_104553804_104553819	2.990018515954535	2.990018515954535
chr8_138846222_138846237	1.4950092579772676	8.970055547863605
chr8_27811095_27811110	10.465064805840873	4.485027773931803
chr8_30315467_30315482	1.4950092579772676	4.485027773931803
chr8_39945178_39945193	2.990018515954535	4.485027773931803
chr8_52695746_52695761	4.485027773931803	7.475046289886338
chr8_66548063_66548078	5.98003703190907	1.4950092579772676
chr8_70228416_70228431	13.455083321795408	2.990018515954535
chr8_82421169_82421184	2.990018515954535	4.485027773931803
chr8_90755566_90755581	14.950092579772676	49.33530551324982
chr8_96007845_96007860	7.475046289886338	4.485027773931803
chr8_96869249_96869264	4.485027773931803	19.435120353704477
chr9_105891682_105891697	2.990018515954535	17.94011109572721
chr9_114617182_114617197	0.0	2.990018515954535
chr9_130914968_130914983	5.98003703190907	7.475046289886338
chr9_131116645_131116660	8.970055547863605	4.485027773931803
chr9_134896034_134896049	2.990018515954535	5.98003703190907
chr9_137028636_137028651	7.475046289886338	26.910166643590813
chr9_36148833_36148848	1.4950092579772676	5.98003703190907
chr9_91936427_91936442	4.485027773931803	7.475046289886338
chr9_94005406_94005421	4.485027773931803	2.990018515954535
chrX_100929313_100929328	0.0	0.0
chrX_115324486_115324501	1.4950092579772676	1.4950092579772676
chrX_120141612_120141627	0.0	4.485027773931803
chrX_152639292_152639307	13.455083321795408	0.0
chrX_152833586_152833601	17.94011109572721	4.485027773931803
chrX_15545300_15545315	7.475046289886338	4.485027773931803
chrX_2160383_2160398	0.0	0.0
chrX_38582009_38582024	0.0	1.4950092579772676
chrX_39724527_39724542	0.0	0.0
chrX_43286512_43286527	4.485027773931803	14.950092579772676
chr1_10049196_10049211	2.990018515954535	5.98003703190907
chr1_10389780_10389795	5.98003703190907	11.96007406381814
chr1_113304667_113304682	5.98003703190907	1.4950092579772676
chr1_114173869_114173884	0.0	14.950092579772676
chr1_161173328_161173343	11.96007406381814	5.98003703190907
chr1_165266668_165266683	5.98003703190907	8.970055547863605
chr1_167273640_167273655	0.0	4.485027773931803
chr1_168443541_168443556	17.94011109572721	11.96007406381814
chr1_17122892_17122907	10.465064805840873	2.990018515954535
chr1_17207224_17207239	7.475046289886338	2.990018515954535
chr1_172492610_172492625	2.990018515954535	13.455083321795408
chr1_173759408_173759423	0.0	5.98003703190907
chr1_176263473_176263488	5.98003703190907	13.455083321795408
chr1_177175121_177175136	7.475046289886338	10.465064805840873
chr1_18054480_18054495	1.4950092579772676	5.98003703190907
chr1_183219214_183219229	4.485027773931803	10.465064805840873
chr1_192159297_192159312	0.0	0.0
chr1_20597490_20597505	2.990018515954535	5.98003703190907
chr1_212396174_212396189	2.990018515954535	17.94011109572721
chr1_214823347_214823362	1.4950092579772676	7.475046289886338
chr1_223724007_223724022	4.485027773931803	5.98003703190907
chr1_225698408_225698423	4.485027773931803	11.96007406381814
chr1_226904155_226904170	4.485027773931803	0.0
chr1_2314471_2314486	5.98003703190907	5.98003703190907
chr1_235092211_235092226	16.445101837749945	10.465064805840873
chr1_246068788_246068803	8.970055547863605	1.4950092579772676
chr1_25727807_25727822	2.990018515954535	1.4950092579772676
chr1_27037694_27037709	2.990018515954535	10.465064805840873
chr1_38581633_38581648	2.990018515954535	28.40517590156808
chr1_40422235_40422250	7.475046289886338	5.98003703190907
chr1_41916174_41916189	1.4950092579772676	2.990018515954535
chr1_52404364_52404379	0.0	22.425138869659015
chr1_54724171_54724186	2.990018515954535	2.990018515954535
chr1_56425426_56425441	5.98003703190907	1.4950092579772676
chr1_59498844_59498859	1.4950092579772676	4.485027773931803
chr1_6113648_6113663	20.930129611681743	4.485027773931803
chr10_101164114_101164129	1.4950092579772676	1.4950092579772676
chr10_103766172_103766187	0.0	14.950092579772676
chr10_104339690_104339705	2.990018515954535	0.0
chr10_110423743_110423758	10.465064805840873	4.485027773931803
chr10_118662387_118662402	2.990018515954535	4.485027773931803
chr10_34808888_34808903	2.990018515954535	22.425138869659015
chr10_48445124_48445139	1.4950092579772676	8.970055547863605
chr10_50197528_50197543	8.970055547863605	1.4950092579772676
chr10_62819786_62819801	14.950092579772676	8.970055547863605
chr10_68261340_68261355	4.485027773931803	8.970055547863605
chr10_84407835_84407850	8.970055547863605	11.96007406381814
chr10_9485621_9485636	0.0	5.98003703190907
chr10_95998434_95998449	0.0	1.4950092579772676
chr11_116425085_116425100	0.0	5.98003703190907
chr11_119751871_119751886	7.475046289886338	10.465064805840873
chr11_11990059_11990074	16.445101837749945	2.990018515954535
chr11_124619034_124619049	0.0	4.485027773931803
chr11_27287398_27287413	7.475046289886338	5.98003703190907
chr11_34555459_34555474	1.4950092579772676	8.970055547863605
chr11_43935599_43935614	2.990018515954535	5.98003703190907
chr11_6360410_6360425	1.4950092579772676	5.98003703190907
chr11_65210601_65210616	5.98003703190907	5.98003703190907
chr11_65572969_65572984	0.0	0.0
chr11_67401675_67401690	1.4950092579772676	0.0
chr11_70360380_70360395	14.950092579772676	7.475046289886338
chr11_73321994_73322009	4.485027773931803	5.98003703190907
chr11_76506683_76506698	2.990018515954535	8.970055547863605
chr12_107143627_107143642	14.950092579772676	5.98003703190907
chr12_108486093_108486108	11.96007406381814	1.4950092579772676
chr12_111994336_111994351	2.990018515954535	7.475046289886338
chr12_117209800_117209815	4.485027773931803	4.485027773931803
chr12_127770278_127770293	0.0	4.485027773931803
chr12_19690265_19690280	8.970055547863605	8.970055547863605
chr12_2163361_2163376	1.4950092579772676	1.4950092579772676
chr12_26721977_26721992	2.990018515954535	1.4950092579772676
chr12_31743069_31743084	1.4950092579772676	13.455083321795408
chr12_47776789_47776804	5.98003703190907	4.485027773931803
chr12_49534838_49534853	4.485027773931803	5.98003703190907
chr12_52953284_52953299	7.475046289886338	5.98003703190907
chr12_53078965_53078980	14.950092579772676	7.475046289886338
chr12_53150554_53150569	7.475046289886338	2.990018515954535
chr12_53183052_53183067	2.990018515954535	2.990018515954535
chr12_56836581_56836596	4.485027773931803	11.96007406381814
chr12_57840272_57840287	4.485027773931803	2.990018515954535
chr12_60262587_60262602	13.455083321795408	0.0
chr12_92349138_92349153	4.485027773931803	5.98003703190907
chr13_32757061_32757076	10.465064805840873	5.98003703190907
chr13_69234808_69234823	5.98003703190907	2.990018515954535
chr13_98050250_98050265	0.0	8.970055547863605
chr14_31759140_31759155	8.970055547863605	16.445101837749945
chr14_32246274_32246289	0.0	5.98003703190907
chr14_32249622_32249637	2.990018515954535	2.990018515954535
chr14_32250163_32250178	5.98003703190907	7.475046289886338
chr14_35576462_35576477	2.990018515954535	7.475046289886338
chr14_55297795_55297810	4.485027773931803	4.485027773931803
chr14_60226466_60226481	0.0	2.990018515954535
chr14_69572317_69572332	0.0	0.0
chr14_77067821_77067836	5.98003703190907	10.465064805840873
chr14_88986217_88986232	5.98003703190907	2.990018515954535
chr14_90416895_90416910	5.98003703190907	2.990018515954535
chr14_95770997_95771012	7.475046289886338	1.4950092579772676
chr15_33916200_33916215	0.0	4.485027773931803
chr15_41589212_41589227	8.970055547863605	8.970055547863605
chr15_41932637_41932652	8.970055547863605	1.4950092579772676
chr15_67437077_67437092	8.970055547863605	4.485027773931803
chr15_69462406_69462421	11.96007406381814	4.485027773931803
chr15_72907872_72907887	4.485027773931803	0.0
chr15_76755852_76755867	2.990018515954535	16.445101837749945
chr15_81178547_81178562	7.475046289886338	7.475046289886338
chr15_81575521_81575536	4.485027773931803	0.0
chr15_81747675_81747690	2.990018515954535	4.485027773931803
chr15_88648798_88648813	26.910166643590806	2.990018515954535
chr15_90909670_90909685	7.475046289886338	11.96007406381814
chr15_94881030_94881045	1.4950092579772676	5.98003703190907
chr16_12971424_12971439	2.990018515954535	0.0
chr16_25814670_25814685	5.98003703190907	8.970055547863605
chr16_27644399_27644414	2.990018515954535	7.475046289886338
chr16_35145461_35145476	0.0	1.4950092579772676
chr16_44247_44262	11.96007406381814	2.990018515954535
chr16_50297809_50297824	2.990018515954535	2.990018515954535
chr16_51161990_51162005	4.485027773931803	4.485027773931803
chr16_57084604_57084619	5.98003703190907	17.94011109572721
chr16_57106946_57106961	0.0	2.990018515954535
chr16_57123446_57123461	1.4950092579772676	4.485027773931803
chr16_57266321_57266336	2.990018515954535	1.4950092579772676
chr16_73233095_73233110	22.42513886965901	1.4950092579772676
chr16_84765807_84765822	5.98003703190907	5.98003703190907
chr17_17172744_17172759	0.0	1.4950092579772676
chr17_17323942_17323957	7.475046289886338	10.465064805840873
chr17_42797192_42797207	0.0	7.475046289886338
chr17_44164143_44164158	8.970055547863605	23.920148127636274
chr17_4440825_4440840	1.4950092579772676	0.0
chr17_44862500_44862515	4.485027773931803	14.950092579772676
chr17_46614714_46614729	10.465064805840873	4.485027773931803
chr17_4678488_4678503	4.485027773931803	2.990018515954535
chr17_47295479_47295494	2.990018515954535	17.94011109572721
chr17_4934290_4934305	2.990018515954535	4.485027773931803
chr17_49570331_49570346	1.4950092579772676	5.98003703190907
chr17_50604623_50604638	1.4950092579772676	5.98003703190907
chr17_58418004_58418019	22.42513886965901	7.475046289886338
chr17_59359784_59359799	4.485027773931803	7.475046289886338
chr17_63978446_63978461	0.0	0.0
chr18_54710469_54710484	0.0	16.445101837749945
chr18_9152355_9152370	2.990018515954535	1.4950092579772676
chr19_14343478_14343493	1.4950092579772676	16.445101837749945
chr19_17591132_17591147	2.990018515954535	7.475046289886338
chr19_38886088_38886103	5.98003703190907	10.465064805840873
chr19_40320787_40320802	1.4950092579772676	11.96007406381814
chr19_5826848_5826863	4.485027773931803	7.475046289886338
chr19_6145041_6145056	1.4950092579772676	8.970055547863605
chr19_945025_945040	4.485027773931803	28.40517590156808
chr2_10145188_10145203	5.98003703190907	0.0
chr2_110770773_110770788	7.475046289886338	1.4950092579772676
chr2_11368260_11368275	1.4950092579772676	8.970055547863605
chr2_119645351_119645366	0.0	1.4950092579772676
chr2_12430711_12430726	7.475046289886338	7.475046289886338
chr2_152330426_152330441	1.4950092579772676	4.485027773931803
chr2_172464959_172464974	1.4950092579772676	5.98003703190907
chr2_173299929_173299944	2.990018515954535	2.990018515954535
chr2_196071533_196071548	2.990018515954535	2.990018515954535
chr2_205197945_205197960	2.990018515954535	4.485027773931803
chr2_208275367_208275382	2.990018515954535	8.970055547863605
chr2_217403309_217403324	5.98003703190907	1.4950092579772676
chr2_222859963_222859978	2.990018515954535	2.990018515954535
chr2_232688405_232688420	7.475046289886338	2.990018515954535
chr2_235365937_235365952	4.485027773931803	8.970055547863605
chr2_239311831_239311846	1.4950092579772676	8.970055547863605
chr2_25871262_25871277	1.4950092579772676	2.990018515954535
chr2_26009661_26009676	1.4950092579772676	14.950092579772676
chr2_27308730_27308745	8.970055547863605	7.475046289886338
chr2_31873049_31873064	22.42513886965901	16.445101837749945
chr2_62293567_62293582	10.465064805840873	2.990018515954535
chr2_70514889_70514904	1.4950092579772676	16.445101837749945
chr2_86856147_86856162	1.4950092579772676	2.990018515954535
chr20_10386425_10386440	8.970055547863605	2.990018515954535
chr20_2080723_2080738	5.98003703190907	8.970055547863605
chr20_35397451_35397466	14.950092579772676	16.445101837749945
chr20_37536017_37536032	16.445101837749945	4.485027773931803
chr20_4112533_4112548	17.94011109572721	14.950092579772676
chr20_41895804_41895819	11.96007406381814	0.0
chr20_4730830_4730845	0.0	0.0
chr20_59005321_59005336	0.0	11.96007406381814
chr20_62766907_62766922	0.0	7.475046289886338
chr20_671397_671412	8.970055547863605	14.950092579772676
chr20_9369082_9369097	7.475046289886338	1.4950092579772676
chr21_14889345_14889360	2.990018515954535	10.465064805840873
chr21_22578962_22578977	5.98003703190907	4.485027773931803
chr21_25625227_25625242	2.990018515954535	5.98003703190907
chr21_32638987_32639002	2.990018515954535	5.98003703190907
chr21_34156389_34156404	1.4950092579772676	10.465064805840873
chr22_24432508_24432523	4.485027773931803	4.485027773931803
chr22_24583844_24583859	1.4950092579772676	5.98003703190907
chr22_39203325_39203340	1.4950092579772676	2.990018515954535
chr22_42686921_42686936	10.465064805840873	4.485027773931803
chr22_46219820_46219835	1.4950092579772676	2.990018515954535
chr3_10996538_10996553	13.455083321795408	26.910166643590813
chr3_112682002_112682017	4.485027773931803	1.4950092579772676
chr3_123616845_123616860	8.970055547863605	7.475046289886338
chr3_127238023_127238038	2.990018515954535	10.465064805840873
chr3_134606859_134606874	0.0	0.0
chr3_136120937_136120952	0.0	2.990018515954535
chr3_151200787_151200802	7.475046289886338	11.96007406381814
chr3_159825652_159825667	4.485027773931803	8.970055547863605
chr3_188000552_188000567	4.485027773931803	2.990018515954535
chr3_23468395_23468410	2.990018515954535	4.485027773931803
chr3_25625712_25625727	2.990018515954535	0.0
chr3_27360615_27360630	2.990018515954535	8.970055547863605
chr3_39105404_39105419	5.98003703190907	11.96007406381814
chr3_45179222_45179237	7.475046289886338	0.0
chr3_55562864_55562879	5.98003703190907	8.970055547863605
chr3_56889316_56889331	1.4950092579772676	7.475046289886338
chr4_123811389_123811404	1.4950092579772676	11.96007406381814
chr4_139558790_139558805	0.0	5.98003703190907
chr4_151610426_151610441	8.970055547863605	10.465064805840873
chr4_153784353_153784368	2.990018515954535	5.98003703190907
chr4_165470190_165470205	16.445101837749945	10.465064805840873
chr4_184722920_184722935	7.475046289886338	8.970055547863605
chr4_56247505_56247520	5.98003703190907	11.96007406381814
chr4_56933701_56933716	10.465064805840873	14.950092579772676
chr4_6697924_6697939	10.465064805840873	13.455083321795408
chr4_88846375_88846390	4.485027773931803	5.98003703190907
chr4_94225640_94225655	14.950092579772676	7.475046289886338
chr5_122327291_122327306	1.4950092579772676	0.0
chr5_141934257_141934272	4.485027773931803	8.970055547863605
chr5_142297320_142297335	1.4950092579772676	11.96007406381814
chr5_142440371_142440386	4.485027773931803	1.4950092579772676
chr5_148559649_148559664	7.475046289886338	7.475046289886338
chr5_150649787_150649802	11.96007406381814	2.990018515954535
chr5_171689313_171689328	2.990018515954535	10.465064805840873
chr5_174397346_174397361	1.4950092579772676	4.485027773931803
chr5_175036072_175036087	16.445101837749945	7.475046289886338
chr5_38008411_38008426	4.485027773931803	5.98003703190907
chr5_55438227_55438242	1.4950092579772676	1.4950092579772676
chr5_66666960_66666975	0.0	7.475046289886338
chr5_71744602_71744617	2.990018515954535	4.485027773931803
chr5_74169792_74169807	1.4950092579772676	7.475046289886338
chr6_109456224_109456239	0.0	4.485027773931803
chr6_119241214_119241229	7.475046289886338	5.98003703190907
chr6_130022927_130022942	0.0	0.0
chr6_133894980_133894995	2.990018515954535	1.4950092579772676
chr6_139708480_139708495	7.475046289886338	7.475046289886338
chr6_143002882_143002897	5.98003703190907	4.485027773931803
chr6_145949069_145949084	4.485027773931803	13.455083321795408
chr6_146868927_146868942	1.4950092579772676	2.990018515954535
chr6_154290438_154290453	7.475046289886338	1.4950092579772676
chr6_154848788_154848803	14.950092579772676	4.485027773931803
chr6_156730904_156730919	8.970055547863605	14.950092579772676
chr6_157324010_157324025	14.950092579772676	19.435120353704477
chr6_169008921_169008936	1.4950092579772676	8.970055547863605
chr6_3190096_3190111	10.465064805840873	1.4950092579772676
chr6_35971123_35971138	5.98003703190907	1.4950092579772676
chr6_3617485_3617500	4.485027773931803	8.970055547863605
chr6_36982848_36982863	5.98003703190907	10.465064805840873
chr6_43703869_43703884	2.990018515954535	2.990018515954535
chr6_43939744_43939759	7.475046289886338	8.970055547863605
chr6_49398091_49398106	2.990018515954535	2.990018515954535
chr6_67820496_67820511	14.950092579772676	4.485027773931803
chr6_68783845_68783860	1.4950092579772676	10.465064805840873
chr6_7232570_7232585	4.485027773931803	2.990018515954535
chr6_84222392_84222407	4.485027773931803	4.485027773931803
chr6_96472488_96472503	7.475046289886338	17.94011109572721
chr7_102808802_102808817	5.98003703190907	2.990018515954535
chr7_103648338_103648353	2.990018515954535	1.4950092579772676
chr7_130238215_130238230	19.43512035370448	20.930129611681746
chr7_157277415_157277430	5.98003703190907	4.485027773931803
chr7_16713885_16713900	5.98003703190907	4.485027773931803
chr7_22330325_22330340	1.4950092579772676	4.485027773931803
chr7_2633068_2633083	4.485027773931803	1.4950092579772676
chr7_26858200_26858215	1.4950092579772676	1.4950092579772676
chr7_30253445_30253460	1.4950092579772676	1.4950092579772676
chr7_30926473_30926488	1.4950092579772676	10.465064805840873
chr7_36639066_36639081	4.485027773931803	7.475046289886338
chr7_3780204_3780219	1.4950092579772676	14.950092579772676
chr7_43991010_43991025	8.970055547863605	7.475046289886338
chr7_5284824_5284839	16.445101837749945	14.950092579772676
chr7_68731996_68732011	8.970055547863605	8.970055547863605
chr7_75669308_75669323	14.950092579772676	10.465064805840873
chr7_99536585_99536600	1.4950092579772676	1.4950092579772676
chr8_133499370_133499385	4.485027773931803	1.4950092579772676
chr8_144338405_144338420	8.970055547863605	8.970055547863605
chr8_27350331_27350346	1.4950092579772676	7.475046289886338
chr8_37779836_37779851	1.4950092579772676	37.37523144943168
chr8_55868917_55868932	13.455083321795408	19.435120353704477
chr8_60156695_60156710	2.990018515954535	0.0
chr8_61701578_61701593	7.475046289886338	8.970055547863605
chr8_96905112_96905127	2.990018515954535	5.98003703190907
chr9_113087183_113087198	2.990018515954535	0.0
chr9_127731467_127731482	1.4950092579772676	8.970055547863605
chr9_128329131_128329146	4.485027773931803	2.990018515954535
chr9_131467417_131467432	5.98003703190907	1.4950092579772676
chr9_137612575_137612590	5.98003703190907	20.930129611681743
chr9_37917633_37917648	2.990018515954535	4.485027773931803
chr9_41333526_41333541	5.98003703190907	1.4950092579772676
chr9_76370873_76370888	13.455083321795408	11.96007406381814
chr9_92917622_92917637	5.98003703190907	10.465064805840873
chr9_94319648_94319663	2.990018515954535	43.355268481340744
chrX_152936462_152936477	1.4950092579772676	4.485027773931803
chrX_57132241_57132256	1.4950092579772676	2.990018515954535
chrX_87601233_87601248	11.96007406381814	1.4950092579772676
chr1_10402442_10402457	2.990018515954535	2.990018515954535
chr1_107057062_107057077	7.475046289886338	4.485027773931803
chr1_113576601_113576616	1.4950092579772676	2.990018515954535
chr1_148282167_148282182	4.485027773931803	19.435120353704477
chr1_153441726_153441741	1.4950092579772676	1.4950092579772676
chr1_156942458_156942473	4.485027773931803	1.4950092579772676
chr1_163959813_163959828	1.4950092579772676	5.98003703190907
chr1_166572793_166572808	2.990018515954535	17.94011109572721
chr1_170075377_170075392	5.98003703190907	5.98003703190907
chr1_181336239_181336254	10.465064805840873	2.990018515954535
chr1_201192331_201192346	2.990018515954535	0.0
chr1_204475831_204475846	1.4950092579772676	5.98003703190907
chr1_206693181_206693196	1.4950092579772676	2.990018515954535
chr1_212098347_212098362	4.485027773931803	4.485027773931803
chr1_21418198_21418213	5.98003703190907	10.465064805840873
chr1_214612437_214612452	5.98003703190907	5.98003703190907
chr1_21587152_21587167	0.0	7.475046289886338
chr1_21590860_21590875	1.4950092579772676	7.475046289886338
chr1_21903750_21903765	4.485027773931803	2.990018515954535
chr1_227532167_227532182	16.445101837749945	4.485027773931803
chr1_227730915_227730930	8.970055547863605	10.465064805840873
chr1_231192937_231192952	1.4950092579772676	4.485027773931803
chr1_237244984_237244999	1.4950092579772676	4.485027773931803
chr1_237288283_237288298	1.4950092579772676	20.93012961168175
chr1_245858641_245858656	7.475046289886338	4.485027773931803
chr1_246291351_246291366	2.990018515954535	1.4950092579772676
chr1_26168646_26168661	5.98003703190907	5.98003703190907
chr1_28197790_28197805	4.485027773931803	4.485027773931803
chr1_42419540_42419555	1.4950092579772676	1.4950092579772676
chr1_51539722_51539737	5.98003703190907	5.98003703190907
chr1_80930053_80930068	1.4950092579772676	5.98003703190907
chr1_93556465_93556480	2.990018515954535	5.98003703190907
chr10_117335122_117335137	0.0	8.970055547863605
chr10_131242115_131242130	1.4950092579772676	7.475046289886338
chr10_28853398_28853413	8.970055547863605	1.4950092579772676
chr10_69880398_69880413	0.0	10.465064805840873
chr10_73264201_73264216	4.485027773931803	5.98003703190907
chr10_77738952_77738967	14.950092579772676	4.485027773931803
chr10_94617557_94617572	10.465064805840873	1.4950092579772676
chr11_10211699_10211714	4.485027773931803	0.0
chr11_112224033_112224048	4.485027773931803	2.990018515954535
chr11_115238924_115238939	1.4950092579772676	4.485027773931803
chr11_118858494_118858509	4.485027773931803	5.98003703190907
chr11_126680303_126680318	1.4950092579772676	4.485027773931803
chr11_13031024_13031039	8.970055547863605	19.43512035370448
chr11_14771315_14771330	1.4950092579772676	1.4950092579772676
chr11_18005950_18005965	0.0	7.475046289886338
chr11_188051_188066	0.0	2.990018515954535
chr11_19119053_19119068	4.485027773931803	4.485027773931803
chr11_2750979_2750994	13.455083321795408	32.89020367549987
chr11_35359685_35359700	11.96007406381814	8.970055547863605
chr11_3626354_3626369	0.0	4.485027773931803
chr11_43969796_43969811	0.0	2.990018515954535
chr11_46290235_46290250	4.485027773931803	10.465064805840873
chr11_46403330_46403345	0.0	1.4950092579772676
chr11_61581460_61581475	0.0	0.0
chr11_72634693_72634708	5.98003703190907	1.4950092579772676
chr11_72836204_72836219	0.0	2.990018515954535
chr11_77506989_77507004	5.98003703190907	11.96007406381814
chr11_77687277_77687292	10.465064805840873	10.465064805840873
chr11_86742795_86742810	2.990018515954535	11.96007406381814
chr11_93842644_93842659	0.0	5.98003703190907
chr12_106766532_106766547	0.0	0.0
chr12_111201158_111201173	4.485027773931803	5.98003703190907
chr12_12172426_12172441	2.990018515954535	4.485027773931803
chr12_124730732_124730747	11.96007406381814	10.465064805840873
chr12_130178113_130178128	7.475046289886338	5.98003703190907
chr12_14193770_14193785	4.485027773931803	8.970055547863605
chr12_23184463_23184478	1.4950092579772676	2.990018515954535
chr12_29316996_29317011	0.0	4.485027773931803
chr12_39500703_39500718	2.990018515954535	5.98003703190907
chr12_57272550_57272565	0.0	0.0
chr12_8054994_8055009	2.990018515954535	10.465064805840873
chr12_9418069_9418084	4.485027773931803	25.415157385613547
chr13_102906104_102906119	4.485027773931803	5.98003703190907
chr13_25301971_25301986	4.485027773931803	1.4950092579772676
chr13_32235038_32235053	1.4950092579772676	0.0
chr13_40318583_40318598	5.98003703190907	10.465064805840873
chr13_75953798_75953813	0.0	4.485027773931803
chr13_99188930_99188945	2.990018515954535	7.475046289886338
chr14_100285210_100285225	8.970055547863605	5.98003703190907
chr14_100312959_100312974	0.0	10.465064805840873
chr14_20535539_20535554	4.485027773931803	2.990018515954535
chr14_39447628_39447643	1.4950092579772676	2.990018515954535
chr14_49951078_49951093	4.485027773931803	0.0
chr14_65538856_65538871	8.970055547863605	4.485027773931803
chr14_73810671_73810686	5.98003703190907	4.485027773931803
chr14_74915986_74916001	0.0	16.445101837749945
chr14_90962702_90962717	8.970055547863605	10.465064805840873
chr15_20350048_20350063	1.4950092579772676	2.990018515954535
chr15_38536340_38536355	0.0	4.485027773931803
chr15_38879098_38879113	0.0	8.970055547863605
chr15_40322707_40322722	14.950092579772676	5.98003703190907
chr15_52666934_52666949	2.990018515954535	0.0
chr15_55796720_55796735	1.4950092579772676	0.0
chr15_60934084_60934099	1.4950092579772676	4.485027773931803
chr15_89822932_89822947	0.0	2.990018515954535
chr15_90154952_90154967	2.990018515954535	8.970055547863605
chr15_96053402_96053417	17.94011109572721	13.455083321795408
chr16_1291316_1291331	4.485027773931803	5.98003703190907
chr16_19804774_19804789	4.485027773931803	1.4950092579772676
chr16_20812697_20812712	4.485027773931803	5.98003703190907
chr16_23404270_23404285	7.475046289886338	5.98003703190907
chr16_24572334_24572349	0.0	4.485027773931803
chr16_30372582_30372597	14.950092579772676	1.4950092579772676
chr16_4655425_4655440	7.475046289886338	14.950092579772676
chr16_50284625_50284640	7.475046289886338	16.445101837749945
chr16_57732874_57732889	2.990018515954535	5.98003703190907
chr16_57905157_57905172	4.485027773931803	4.485027773931803
chr16_71225342_71225357	13.455083321795408	2.990018515954535
chr16_75258906_75258921	2.990018515954535	0.0
chr16_85509234_85509249	11.96007406381814	2.990018515954535
chr17_14143913_14143928	4.485027773931803	1.4950092579772676
chr17_21231875_21231890	5.98003703190907	0.0
chr17_29071279_29071294	8.970055547863605	13.455083321795408
chr17_35890114_35890129	1.4950092579772676	0.0
chr17_40071855_40071870	5.98003703190907	14.950092579772676
chr17_42562982_42562997	8.970055547863605	0.0
chr17_43906357_43906372	2.990018515954535	10.465064805840873
chr17_53719519_53719534	8.970055547863605	20.930129611681746
chr17_55444555_55444570	7.475046289886338	1.4950092579772676
chr17_66941408_66941423	2.990018515954535	8.970055547863605
chr17_78585465_78585480	1.4950092579772676	2.990018515954535
chr17_82820045_82820060	2.990018515954535	8.970055547863605
chr18_10403070_10403085	0.0	4.485027773931803
chr18_23141888_23141903	0.0	10.465064805840873
chr18_30334815_30334830	5.98003703190907	5.98003703190907
chr18_48998467_48998482	4.485027773931803	4.485027773931803
chr18_57649820_57649835	0.0	5.98003703190907
chr18_57778699_57778714	4.485027773931803	4.485027773931803
chr18_8947747_8947762	4.485027773931803	4.485027773931803
chr19_18843190_18843205	2.990018515954535	2.990018515954535
chr19_23759431_23759446	5.98003703190907	10.465064805840873
chr19_2546932_2546947	1.4950092579772676	8.970055547863605
chr19_38995484_38995499	0.0	4.485027773931803
